"App name","Date","Time","Duration"
"Screen off (locked)","02/04/2023","05:57:02","3:21:48"
"WhatsApp","02/04/2023","05:56:33","0:00:25"
"Screen on (unlocked)","02/04/2023","05:56:26","0:00:08"
"Screen on (locked)","02/04/2023","05:56:18","0:00:06"
"Device boot","02/04/2023","04:00:23","0:00:00"
"Screen off (locked)","02/04/2023","02:36:39","1:23:44"
"WhatsApp","02/04/2023","02:34:48","0:01:46"
"PhonePe","02/04/2023","02:34:10","0:00:38"
"Screen on (unlocked)","02/04/2023","02:34:08","0:00:03"
"Screen on (locked)","02/04/2023","02:34:05","0:00:02"
"Screen off (locked)","02/04/2023","02:21:34","0:12:31"
"Clock","02/04/2023","02:21:27","0:00:02"
"Screen on (unlocked)","02/04/2023","02:21:25","0:00:03"
"Screen on (locked)","02/04/2023","02:21:22","0:00:01"
"Screen off (locked)","02/04/2023","02:21:19","0:00:03"
"PhonePe","02/04/2023","02:20:44","0:00:30"
"PhonePe","02/04/2023","02:19:35","0:01:05"
"PhonePe","02/04/2023","02:17:34","0:00:25"
"PhonePe","02/04/2023","02:16:57","0:00:33"
"PhonePe","02/04/2023","02:14:04","0:02:32"
"Screen on (unlocked)","02/04/2023","02:13:58","0:00:02"
"Screen on (locked)","02/04/2023","02:13:54","0:00:03"
"Screen off (locked)","02/04/2023","01:47:54","0:26:00"
"Screen on (locked)","02/04/2023","01:47:50","0:00:04"
"Screen off (locked)","02/04/2023","01:42:42","0:05:08"
"Screen on (locked)","02/04/2023","01:42:40","0:00:03"
"Screen off (locked)","02/04/2023","01:08:12","0:34:27"
"Screen on (locked)","02/04/2023","01:08:10","0:00:03"
"Screen off (locked)","02/04/2023","00:17:11","0:50:59"
"Screen on (locked)","02/04/2023","00:17:03","0:00:09"
"Screen off (locked)","01/04/2023","23:54:53","0:22:10"
"Screen on (locked)","01/04/2023","23:54:50","0:00:02"
"Screen off (locked)","01/04/2023","23:36:52","0:17:58"
"WhatsApp","01/04/2023","23:36:14","0:00:37"
"Screen on (locked)","01/04/2023","23:36:14","0:00:00"
"Screen off (locked)","01/04/2023","23:26:32","0:09:42"
"WhatsApp","01/04/2023","23:25:58","0:00:28"
"Screen on (unlocked)","01/04/2023","23:25:56","0:00:01"
"Screen on (locked)","01/04/2023","23:25:42","0:00:14"
"Screen off (locked)","01/04/2023","23:17:15","0:08:27"
"Screen on (locked)","01/04/2023","23:17:02","0:00:13"
"Screen off (locked)","01/04/2023","23:03:39","0:13:24"
"Screen on (locked)","01/04/2023","23:03:36","0:00:03"
"Screen off (locked)","01/04/2023","22:59:55","0:03:41"
"Screen on (locked)","01/04/2023","22:59:48","0:00:07"
"Screen off (locked)","01/04/2023","22:23:40","0:36:07"
"Screen on (locked)","01/04/2023","22:23:38","0:00:02"
"Screen off (locked)","01/04/2023","22:22:45","0:00:53"
"Screen on (locked)","01/04/2023","22:22:40","0:00:05"
"Screen off (locked)","01/04/2023","22:22:32","0:00:08"
"Screen on (unlocked)","01/04/2023","22:22:15","0:00:06"
"Screen on (locked)","01/04/2023","22:22:12","0:00:01"
"Screen off (locked)","01/04/2023","22:15:03","0:07:10"
"WhatsApp","01/04/2023","22:14:50","0:00:08"
"Screen on (unlocked)","01/04/2023","22:14:45","0:00:05"
"Screen on (locked)","01/04/2023","22:14:42","0:00:02"
"Screen off (locked)","01/04/2023","22:08:09","0:06:33"
"Screen on (unlocked)","01/04/2023","22:07:56","0:00:13"
"Screen on (locked)","01/04/2023","22:07:52","0:00:02"
"Screen off (locked)","01/04/2023","20:40:12","1:27:40"
"WhatsApp","01/04/2023","20:39:11","0:00:58"
"Screen on (unlocked)","01/04/2023","20:39:09","0:00:02"
"Screen on (locked)","01/04/2023","20:39:06","0:00:02"
"Screen off (locked)","01/04/2023","20:08:18","0:30:48"
"Messages","01/04/2023","20:04:07","0:00:02"
"WhatsApp","01/04/2023","20:01:38","0:01:47"
"Screen on (unlocked)","01/04/2023","20:01:35","0:00:03"
"Screen on (locked)","01/04/2023","20:01:31","0:00:03"
"Screen off (locked)","01/04/2023","19:56:01","0:05:30"
"Screen on (unlocked)","01/04/2023","19:55:45","0:00:17"
"Screen on (locked)","01/04/2023","19:55:41","0:00:02"
"Screen off (locked)","01/04/2023","19:42:36","0:13:05"
"Messages","01/04/2023","19:42:19","0:00:09"
"WhatsApp","01/04/2023","19:41:11","0:00:54"
"Screen on (unlocked)","01/04/2023","19:41:01","0:00:09"
"Screen on (locked)","01/04/2023","19:40:55","0:00:05"
"Screen off (locked)","01/04/2023","18:55:45","0:45:10"
"Screen on (unlocked)","01/04/2023","18:55:29","0:00:01"
"Screen on (locked)","01/04/2023","18:55:26","0:00:03"
"Screen off (locked)","01/04/2023","15:59:27","2:56:00"
"Screen on (locked)","01/04/2023","15:59:22","0:00:05"
"Screen off (locked)","01/04/2023","15:55:54","0:03:28"
"Screen on (unlocked)","01/04/2023","15:55:37","0:00:02"
"Screen on (locked)","01/04/2023","15:55:35","0:00:03"
"Screen off (locked)","01/04/2023","14:20:48","1:34:47"
"Screen on (unlocked)","01/04/2023","14:20:41","0:00:02"
"Screen on (locked)","01/04/2023","14:20:38","0:00:03"
"Screen off (locked)","01/04/2023","13:10:11","1:10:28"
"Screen on (unlocked)","01/04/2023","13:09:50","0:00:02"
"Screen on (locked)","01/04/2023","13:09:48","0:00:03"
"Screen off (locked)","01/04/2023","11:45:08","1:24:40"
"Screen on (unlocked)","01/04/2023","11:44:30","0:00:39"
"Screen on (locked)","01/04/2023","11:44:26","0:00:02"
"Screen off (locked)","01/04/2023","11:16:51","0:27:35"
"Screen on (locked)","01/04/2023","11:16:43","0:00:08"
"Screen off (locked)","01/04/2023","11:15:59","0:00:44"
"Screen on (locked)","01/04/2023","11:15:56","0:00:03"
"Screen off (locked)","01/04/2023","10:58:10","0:17:46"
"Screen on (unlocked)","01/04/2023","10:58:01","0:00:09"
"Screen on (locked)","01/04/2023","10:57:57","0:00:03"
"Screen off (locked)","01/04/2023","10:46:21","0:11:36"
"Twitter","01/04/2023","10:42:40","0:03:36"
"Twitter","01/04/2023","10:41:35","0:01:03"
"TOI","01/04/2023","10:40:55","0:00:33"
"Gmail","01/04/2023","10:40:41","0:00:07"
"WhatsApp","01/04/2023","10:40:26","0:00:07"
"Screen on (unlocked)","01/04/2023","10:40:17","0:00:02"
"Screen on (locked)","01/04/2023","10:40:13","0:00:04"
"Screen off (locked)","01/04/2023","09:54:57","0:45:16"
"Screen on (locked)","01/04/2023","09:54:51","0:00:06"
"Screen off (locked)","01/04/2023","09:00:58","0:53:53"
"Screen on (unlocked)","01/04/2023","09:00:23","0:00:32"
"Screen on (locked)","01/04/2023","09:00:17","0:00:06"
"WhatsApp","01/04/2023","09:00:12","0:00:04"
"Screen on (unlocked)","01/04/2023","09:00:11","0:00:02"
"Screen on (locked)","01/04/2023","09:00:07","0:00:02"
"Screen off (locked)","01/04/2023","08:05:19","0:54:48"
"Clock","01/04/2023","08:05:02","0:00:17"
"Screen on (locked)","01/04/2023","08:05:02","0:00:00"
"Screen off (locked)","01/04/2023","08:01:22","0:03:40"
"Screen on (unlocked)","01/04/2023","08:01:03","0:00:20"
"Clock","01/04/2023","08:00:06","0:00:55"
"Screen on (locked)","01/04/2023","08:00:05","0:00:01"
"Screen off (locked)","01/04/2023","04:53:40","3:06:25"
"Screen on (locked)","01/04/2023","04:53:32","0:00:08"
"Screen off (locked)","01/04/2023","01:52:49","3:00:43"
"Screen on (unlocked)","01/04/2023","01:52:38","0:00:01"
"Screen on (locked)","01/04/2023","01:52:34","0:00:03"
"Screen off (locked)","01/04/2023","01:44:39","0:07:56"
"Screen on (unlocked)","01/04/2023","01:44:29","0:00:10"
"Screen on (locked)","01/04/2023","01:44:25","0:00:02"
"Screen off (locked)","31/03/2023","23:21:48","2:22:36"
"WhatsApp","31/03/2023","23:15:25","0:06:20"
"Screen on (unlocked)","31/03/2023","23:15:22","0:00:02"
"Screen on (locked)","31/03/2023","23:15:16","0:00:05"
"Screen off (locked)","31/03/2023","23:09:29","0:05:46"
"Screen on (locked)","31/03/2023","23:09:23","0:00:07"
"Screen off (locked)","31/03/2023","23:08:41","0:00:42"
"WhatsApp","31/03/2023","23:08:24","0:00:12"
"Screen on (unlocked)","31/03/2023","23:08:20","0:00:02"
"WhatsApp","31/03/2023","23:07:39","0:00:41"
"Screen on (locked)","31/03/2023","23:07:39","0:00:00"
"Screen off (locked)","31/03/2023","22:50:27","0:17:12"
"Screen on (locked)","31/03/2023","22:50:20","0:00:07"
"Screen off (locked)","31/03/2023","22:20:47","0:29:33"
"Screen on (locked)","31/03/2023","22:20:45","0:00:02"
"Screen off (locked)","31/03/2023","22:04:39","0:16:06"
"Screen on (locked)","31/03/2023","22:04:33","0:00:06"
"Screen off (locked)","31/03/2023","22:03:41","0:00:52"
"WhatsApp","31/03/2023","22:03:36","0:00:01"
"WhatsApp","31/03/2023","22:02:41","0:00:54"
"Screen on (unlocked)","31/03/2023","22:02:39","0:00:02"
"Screen on (locked)","31/03/2023","22:02:36","0:00:01"
"Screen off (locked)","31/03/2023","22:01:45","0:00:51"
"Screen on (locked)","31/03/2023","22:01:39","0:00:06"
"Screen off (locked)","31/03/2023","21:56:57","0:04:42"
"Facebook","31/03/2023","21:55:53","0:01:00"
"TOI","31/03/2023","21:55:42","0:00:02"
"TOI","31/03/2023","21:55:16","0:00:21"
"WhatsApp","31/03/2023","21:54:53","0:00:14"
"Screen on (unlocked)","31/03/2023","21:54:50","0:00:01"
"Screen on (locked)","31/03/2023","21:54:47","0:00:04"
"Screen off (locked)","31/03/2023","21:54:37","0:00:10"
"Screen on (locked)","31/03/2023","21:54:31","0:00:06"
"Screen off (locked)","31/03/2023","21:19:48","0:34:43"
"Screen on (locked)","31/03/2023","21:19:43","0:00:06"
"Screen off (locked)","31/03/2023","21:04:17","0:15:26"
"Gmail","31/03/2023","21:03:59","0:00:09"
"WhatsApp","31/03/2023","21:03:26","0:00:30"
"Screen on (unlocked)","31/03/2023","21:03:20","0:00:06"
"Screen on (locked)","31/03/2023","21:03:17","0:00:02"
"Screen off (locked)","31/03/2023","21:01:06","0:02:11"
"Screen on (unlocked)","31/03/2023","21:00:44","0:00:23"
"Screen on (locked)","31/03/2023","21:00:39","0:00:03"
"Screen off (locked)","31/03/2023","19:59:41","1:00:58"
"Screen on (locked)","31/03/2023","19:59:39","0:00:03"
"Screen off (locked)","31/03/2023","19:48:09","0:11:30"
"Screen on (unlocked)","31/03/2023","19:47:39","0:00:01"
"Screen on (locked)","31/03/2023","19:47:35","0:00:03"
"Screen off (locked)","31/03/2023","19:29:38","0:17:57"
"Screen on (unlocked)","31/03/2023","19:29:22","0:00:16"
"Screen on (locked)","31/03/2023","19:29:20","0:00:02"
"Screen off (locked)","31/03/2023","19:01:42","0:27:37"
"Screen on (locked)","31/03/2023","19:01:35","0:00:07"
"Screen off (locked)","31/03/2023","19:00:03","0:01:33"
"Screen on (locked)","31/03/2023","18:59:58","0:00:05"
"Screen off (locked)","31/03/2023","18:50:28","0:09:30"
"Screen on (locked)","31/03/2023","18:50:10","0:00:17"
"Screen off (locked)","31/03/2023","18:48:55","0:01:15"
"Screen on (locked)","31/03/2023","18:48:52","0:00:04"
"Screen off (locked)","31/03/2023","18:41:01","0:07:51"
"TOI","31/03/2023","18:37:25","0:00:40"
"Screen on (unlocked)","31/03/2023","18:37:00","0:00:25"
"Screen on (locked)","31/03/2023","18:36:54","0:00:05"
"Screen off (locked)","31/03/2023","18:33:19","0:03:35"
"Screen on (locked)","31/03/2023","18:33:14","0:00:06"
"Screen off (locked)","31/03/2023","18:30:45","0:02:29"
"Screen on (locked)","31/03/2023","18:30:38","0:00:06"
"Screen off (locked)","31/03/2023","18:13:20","0:17:18"
"Screen on (locked)","31/03/2023","18:13:11","0:00:09"
"Screen off (locked)","31/03/2023","18:13:00","0:00:10"
"Screen on (locked)","31/03/2023","18:12:54","0:00:07"
"Screen off (locked)","31/03/2023","18:12:51","0:00:03"
"Screen on (locked)","31/03/2023","18:12:49","0:00:02"
"Screen off (locked)","31/03/2023","17:49:26","0:23:23"
"Screen on (locked)","31/03/2023","17:49:19","0:00:06"
"Screen off (locked)","31/03/2023","17:47:45","0:01:34"
"Screen on (locked)","31/03/2023","17:47:42","0:00:03"
"Screen off (locked)","31/03/2023","17:45:40","0:02:02"
"Screen on (locked)","31/03/2023","17:45:36","0:00:04"
"Screen off (locked)","31/03/2023","17:33:41","0:11:55"
"Screen on (locked)","31/03/2023","17:33:32","0:00:10"
"Screen off (locked)","31/03/2023","17:29:45","0:03:46"
"Screen on (unlocked)","31/03/2023","17:29:10","0:00:35"
"Screen on (locked)","31/03/2023","17:29:07","0:00:02"
"Screen off (locked)","31/03/2023","17:19:22","0:09:45"
"Screen on (unlocked)","31/03/2023","17:19:12","0:00:01"
"Screen on (locked)","31/03/2023","17:19:07","0:00:05"
"Screen off (locked)","31/03/2023","17:07:13","0:11:54"
"Screen on (locked)","31/03/2023","17:07:09","0:00:04"
"Screen off (locked)","31/03/2023","17:04:45","0:02:23"
"Screen on (locked)","31/03/2023","17:04:35","0:00:10"
"Screen off (locked)","31/03/2023","16:51:27","0:13:08"
"Screen on (locked)","31/03/2023","16:51:20","0:00:07"
"Screen off (locked)","31/03/2023","16:40:51","0:10:29"
"Screen on (locked)","31/03/2023","16:40:19","0:00:32"
"Screen off (locked)","31/03/2023","16:34:52","0:05:26"
"Screen on (locked)","31/03/2023","16:34:44","0:00:08"
"Screen off (locked)","31/03/2023","15:46:02","0:48:42"
"Screen on (locked)","31/03/2023","15:45:55","0:00:07"
"Screen off (locked)","31/03/2023","15:34:58","0:10:57"
"Screen on (locked)","31/03/2023","15:34:39","0:00:19"
"Screen off (locked)","31/03/2023","15:30:50","0:03:49"
"Screen on (locked)","31/03/2023","15:30:44","0:00:06"
"Screen off (locked)","31/03/2023","15:21:12","0:09:32"
"Screen on (locked)","31/03/2023","15:21:06","0:00:06"
"Screen off (locked)","31/03/2023","15:19:43","0:01:23"
"Screen on (locked)","31/03/2023","15:19:24","0:00:19"
"Screen off (locked)","31/03/2023","15:15:50","0:03:34"
"Screen on (locked)","31/03/2023","15:15:44","0:00:06"
"Screen off (locked)","31/03/2023","15:00:23","0:15:22"
"Screen on (locked)","31/03/2023","15:00:20","0:00:02"
"Screen off (locked)","31/03/2023","14:39:10","0:21:10"
"Screen on (locked)","31/03/2023","14:39:04","0:00:06"
"Screen off (locked)","31/03/2023","14:38:36","0:00:28"
"Screen on (locked)","31/03/2023","14:38:34","0:00:02"
"Screen off (locked)","31/03/2023","14:36:13","0:02:21"
"Screen on (locked)","31/03/2023","14:36:11","0:00:02"
"Screen off (locked)","31/03/2023","14:29:17","0:06:54"
"Screen on (locked)","31/03/2023","14:29:15","0:00:02"
"Screen off (locked)","31/03/2023","14:23:20","0:05:55"
"Screen on (locked)","31/03/2023","14:23:18","0:00:02"
"Screen off (locked)","31/03/2023","14:21:59","0:01:19"
"Screen on (locked)","31/03/2023","14:21:49","0:00:10"
"Screen off (locked)","31/03/2023","14:19:36","0:02:13"
"Screen on (locked)","31/03/2023","14:19:29","0:00:07"
"Screen off (locked)","31/03/2023","14:18:55","0:00:34"
"Screen on (locked)","31/03/2023","14:18:42","0:00:12"
"Screen off (locked)","31/03/2023","14:17:24","0:01:18"
"Screen on (locked)","31/03/2023","14:17:23","0:00:02"
"Screen off (locked)","31/03/2023","14:07:30","0:09:52"
"WhatsApp","31/03/2023","14:03:19","0:04:08"
"Screen on (unlocked)","31/03/2023","14:03:14","0:00:05"
"Screen on (locked)","31/03/2023","14:03:07","0:00:04"
"Screen off (locked)","31/03/2023","14:03:05","0:00:02"
"Screen on (locked)","31/03/2023","14:02:45","0:00:20"
"Screen off (locked)","31/03/2023","13:23:24","0:39:21"
"Screen on (locked)","31/03/2023","13:23:13","0:00:11"
"Screen off (locked)","31/03/2023","13:21:43","0:01:30"
"Screen on (locked)","31/03/2023","13:21:37","0:00:07"
"Screen off (locked)","31/03/2023","13:21:22","0:00:15"
"Screen on (locked)","31/03/2023","13:20:49","0:00:33"
"Screen off (locked)","31/03/2023","13:19:49","0:01:00"
"Screen on (locked)","31/03/2023","13:19:39","0:00:10"
"Screen off (locked)","31/03/2023","13:10:52","0:08:47"
"Screen on (locked)","31/03/2023","13:10:38","0:00:14"
"Screen off (locked)","31/03/2023","13:06:43","0:03:55"
"Screen on (locked)","31/03/2023","13:06:34","0:00:09"
"Screen off (locked)","31/03/2023","12:29:31","0:37:03"
"Cricbuzz","31/03/2023","12:28:43","0:00:44"
"Screen on (unlocked)","31/03/2023","12:28:19","0:00:11"
"Weather","31/03/2023","12:28:17","0:00:02"
"Screen on (locked)","31/03/2023","12:28:14","0:00:03"
"Screen off (locked)","31/03/2023","12:10:46","0:17:28"
"Screen on (locked)","31/03/2023","12:10:39","0:00:07"
"Screen off (locked)","31/03/2023","12:10:30","0:00:08"
"Screen on (locked)","31/03/2023","12:10:22","0:00:09"
"Screen off (locked)","31/03/2023","12:02:54","0:07:28"
"Screen on (locked)","31/03/2023","12:02:48","0:00:06"
"Screen off (locked)","31/03/2023","12:02:46","0:00:02"
"Screen on (locked)","31/03/2023","12:02:24","0:00:22"
"Screen off (locked)","31/03/2023","11:58:02","0:04:23"
"Screen on (locked)","31/03/2023","11:57:52","0:00:10"
"Screen off (locked)","31/03/2023","11:56:00","0:01:52"
"Screen on (locked)","31/03/2023","11:55:51","0:00:09"
"Screen off (locked)","31/03/2023","11:52:48","0:03:03"
"Screen on (locked)","31/03/2023","11:52:41","0:00:06"
"Screen off (locked)","31/03/2023","11:50:46","0:01:56"
"Screen on (locked)","31/03/2023","11:50:39","0:00:07"
"Screen off (locked)","31/03/2023","11:47:40","0:02:58"
"Screen on (locked)","31/03/2023","11:47:33","0:00:08"
"Screen off (locked)","31/03/2023","11:43:12","0:04:20"
"Screen on (locked)","31/03/2023","11:43:05","0:00:07"
"Screen off (locked)","31/03/2023","11:43:04","0:00:02"
"Screen on (locked)","31/03/2023","11:43:02","0:00:01"
"Screen off (locked)","31/03/2023","11:42:35","0:00:27"
"Screen on (locked)","31/03/2023","11:42:14","0:00:21"
"Screen off (locked)","31/03/2023","11:34:47","0:07:27"
"Screen on (locked)","31/03/2023","11:34:41","0:00:06"
"Screen off (locked)","31/03/2023","11:33:41","0:01:01"
"Screen on (locked)","31/03/2023","11:33:34","0:00:06"
"Screen off (locked)","31/03/2023","11:07:06","0:26:28"
"Screen on (locked)","31/03/2023","11:06:52","0:00:14"
"Screen off (locked)","31/03/2023","11:06:46","0:00:06"
"Screen on (locked)","31/03/2023","11:06:37","0:00:09"
"Screen off (locked)","31/03/2023","11:05:19","0:01:19"
"Screen on (locked)","31/03/2023","11:05:09","0:00:10"
"Screen off (locked)","31/03/2023","11:04:45","0:00:24"
"Screen on (locked)","31/03/2023","11:04:29","0:00:16"
"Screen off (locked)","31/03/2023","11:04:13","0:00:15"
"Screen on (locked)","31/03/2023","11:04:07","0:00:06"
"Screen off (locked)","31/03/2023","11:01:42","0:02:25"
"Screen on (locked)","31/03/2023","11:01:35","0:00:07"
"Screen off (locked)","31/03/2023","11:01:03","0:00:32"
"Screen on (locked)","31/03/2023","11:00:54","0:00:09"
"Screen off (locked)","31/03/2023","10:52:12","0:08:42"
"Screen on (locked)","31/03/2023","10:52:05","0:00:07"
"Screen off (locked)","31/03/2023","10:50:34","0:01:31"
"Screen on (locked)","31/03/2023","10:50:13","0:00:20"
"Screen off (locked)","31/03/2023","10:38:37","0:11:36"
"Screen on (locked)","31/03/2023","10:38:30","0:00:07"
"Screen off (locked)","31/03/2023","10:32:06","0:06:24"
"Screen on (locked)","31/03/2023","10:31:59","0:00:06"
"Screen off (locked)","31/03/2023","10:11:59","0:20:00"
"Screen on (locked)","31/03/2023","10:11:45","0:00:14"
"Screen off (locked)","31/03/2023","10:10:31","0:01:14"
"Screen on (locked)","31/03/2023","10:10:23","0:00:08"
"Screen off (locked)","31/03/2023","10:09:36","0:00:46"
"Screen on (locked)","31/03/2023","10:09:23","0:00:13"
"Screen off (locked)","31/03/2023","10:07:53","0:01:30"
"Screen on (locked)","31/03/2023","10:05:55","0:01:58"
"Screen off (locked)","31/03/2023","10:04:35","0:01:21"
"Weather","31/03/2023","10:04:20","0:00:15"
"Screen on (locked)","31/03/2023","10:00:21","0:03:59"
"Screen off (locked)","31/03/2023","09:58:25","0:01:55"
"Screen on (locked)","31/03/2023","09:58:22","0:00:03"
"Screen off (locked)","31/03/2023","09:49:12","0:09:10"
"Screen on (locked)","31/03/2023","09:49:04","0:00:08"
"Screen off (locked)","31/03/2023","09:48:27","0:00:36"
"Screen on (locked)","31/03/2023","09:48:22","0:00:05"
"Screen off (locked)","31/03/2023","09:47:25","0:00:57"
"Screen on (locked)","31/03/2023","09:47:15","0:00:10"
"Screen off (locked)","31/03/2023","09:45:17","0:01:58"
"Screen on (locked)","31/03/2023","09:45:09","0:00:08"
"Screen off (locked)","31/03/2023","09:38:18","0:06:51"
"Screen on (locked)","31/03/2023","09:38:12","0:00:06"
"Screen off (locked)","31/03/2023","09:29:07","0:09:04"
"Screen on (locked)","31/03/2023","09:28:55","0:00:12"
"Screen off (locked)","31/03/2023","09:23:15","0:05:40"
"Screen on (locked)","31/03/2023","09:23:13","0:00:02"
"Screen off (locked)","31/03/2023","09:00:28","0:22:45"
"Screen on (locked)","31/03/2023","09:00:22","0:00:06"
"Screen off (locked)","31/03/2023","08:46:04","0:14:18"
"Screen on (locked)","31/03/2023","08:46:02","0:00:02"
"Screen off (locked)","31/03/2023","08:44:44","0:01:18"
"Screen on (locked)","31/03/2023","08:44:43","0:00:02"
"Screen on (unlocked)","31/03/2023","08:44:31","0:00:11"
"Screen on (locked)","31/03/2023","08:44:27","0:00:03"
"Screen off (locked)","31/03/2023","08:15:14","0:29:13"
"Gmail","31/03/2023","08:14:47","0:00:24"
"Screen on (unlocked)","31/03/2023","08:14:13","0:00:31"
"WhatsApp","31/03/2023","08:14:12","0:00:00"
"Screen on (locked)","31/03/2023","08:14:08","0:00:02"
"Screen off (locked)","31/03/2023","08:11:08","0:03:01"
"Clock","31/03/2023","08:10:01","0:01:06"
"Screen on (locked)","31/03/2023","08:10:01","0:00:00"
"Screen off (locked)","31/03/2023","08:06:08","0:03:53"
"Clock","31/03/2023","08:05:01","0:01:07"
"Screen on (locked)","31/03/2023","08:05:01","0:00:00"
"Screen off (locked)","31/03/2023","08:01:07","0:03:55"
"Screen on (locked)","31/03/2023","08:01:01","0:00:05"
"Screen off (locked)","31/03/2023","08:00:28","0:00:33"
"Clock","31/03/2023","08:00:05","0:00:23"
"Screen on (locked)","31/03/2023","08:00:05","0:00:00"
"Screen off (locked)","31/03/2023","07:13:46","0:46:19"
"Screen on (unlocked)","31/03/2023","07:13:33","0:00:13"
"Screen on (locked)","31/03/2023","07:13:24","0:00:07"
"Screen off (locked)","31/03/2023","05:54:20","1:19:04"
"Screen on (locked)","31/03/2023","05:54:07","0:00:13"
"Screen off (locked)","31/03/2023","05:34:49","0:19:18"
"Screen on (locked)","31/03/2023","05:34:41","0:00:08"
"Screen off (locked)","31/03/2023","02:36:09","2:58:32"
"Screen on (locked)","31/03/2023","02:36:06","0:00:03"
"Screen off (locked)","30/03/2023","23:50:52","2:45:14"
"Clock","30/03/2023","23:50:36","0:00:14"
"Screen on (unlocked)","30/03/2023","23:50:30","0:00:06"
"Screen on (locked)","30/03/2023","23:50:27","0:00:01"
"Screen off (locked)","30/03/2023","23:50:24","0:00:03"
"Screen on (locked)","30/03/2023","23:50:21","0:00:03"
"Screen off (locked)","30/03/2023","23:48:31","0:01:50"
"Screen on (unlocked)","30/03/2023","23:48:21","0:00:10"
"Screen on (locked)","30/03/2023","23:48:18","0:00:02"
"Screen off (locked)","30/03/2023","23:47:06","0:01:13"
"WhatsApp","30/03/2023","23:41:38","0:05:25"
"Screen on (unlocked)","30/03/2023","23:41:36","0:00:01"
"Screen on (locked)","30/03/2023","23:41:34","0:00:01"
"Screen off (locked)","30/03/2023","23:40:51","0:00:43"
"Screen on (locked)","30/03/2023","23:40:49","0:00:02"
"Screen off (locked)","30/03/2023","23:39:20","0:01:29"
"Screen on (locked)","30/03/2023","23:38:59","0:00:21"
"Screen off (locked)","30/03/2023","23:38:17","0:00:42"
"Screen on (locked)","30/03/2023","23:37:10","0:01:07"
"Screen off (locked)","30/03/2023","23:36:22","0:00:48"
"Screen on (locked)","30/03/2023","23:36:20","0:00:03"
"Screen off (locked)","30/03/2023","23:36:17","0:00:02"
"Screen on (locked)","30/03/2023","23:36:13","0:00:04"
"Screen off (locked)","30/03/2023","23:35:43","0:00:30"
"Screen on (locked)","30/03/2023","23:35:31","0:00:12"
"Screen off (locked)","30/03/2023","23:32:53","0:02:37"
"WhatsApp","30/03/2023","23:25:29","0:07:20"
"Screen on (unlocked)","30/03/2023","23:25:23","0:00:01"
"Screen on (locked)","30/03/2023","23:25:20","0:00:03"
"Screen off (locked)","30/03/2023","21:56:37","1:28:43"
"Screen on (unlocked)","30/03/2023","21:56:31","0:00:07"
"Screen on (locked)","30/03/2023","21:56:28","0:00:01"
"Screen off (locked)","30/03/2023","21:43:12","0:13:16"
"Screen on (unlocked)","30/03/2023","21:42:28","0:00:44"
"Screen on (locked)","30/03/2023","21:42:19","0:00:08"
"Screen off (locked)","30/03/2023","21:32:06","0:10:13"
"Phone","30/03/2023","21:31:22","0:00:01"
"Screen on (unlocked)","30/03/2023","21:30:22","0:01:00"
"Screen on (locked)","30/03/2023","21:30:19","0:00:01"
"Screen off (locked)","30/03/2023","21:13:12","0:17:07"
"App Usage","30/03/2023","21:12:40","0:00:26"
"Screen on (unlocked)","30/03/2023","21:12:33","0:00:01"
"Screen on (locked)","30/03/2023","21:12:28","0:00:05"
"Screen off (locked)","30/03/2023","21:12:26","0:00:02"
"Screen on (locked)","30/03/2023","21:12:24","0:00:02"
"Screen off (locked)","30/03/2023","21:08:25","0:03:59"
"Screen on (locked)","30/03/2023","21:08:16","0:00:09"
"Screen off (locked)","30/03/2023","21:02:39","0:05:37"
"Screen on (unlocked)","30/03/2023","21:02:19","0:00:21"
"Screen on (locked)","30/03/2023","21:02:10","0:00:07"
"Screen off (locked)","30/03/2023","20:30:33","0:31:37"
"Screen on (locked)","30/03/2023","20:30:29","0:00:03"
"Screen off (locked)","30/03/2023","20:19:59","0:10:31"
"Screen on (unlocked)","30/03/2023","20:19:52","0:00:07"
"Screen on (locked)","30/03/2023","20:19:48","0:00:02"
"Screen off (locked)","30/03/2023","20:17:42","0:02:06"
"Screen on (locked)","30/03/2023","20:17:35","0:00:07"
"Screen off (locked)","30/03/2023","20:15:05","0:02:31"
"Screen on (locked)","30/03/2023","20:15:01","0:00:03"
"Screen off (locked)","30/03/2023","20:11:15","0:03:46"
"Screen on (locked)","30/03/2023","20:11:09","0:00:06"
"Screen off (locked)","30/03/2023","20:11:02","0:00:07"
"TransLoc","30/03/2023","20:10:44","0:00:14"
"Gmail","30/03/2023","20:09:53","0:00:21"
"Screen on (unlocked)","30/03/2023","20:09:44","0:00:09"
"Screen on (locked)","30/03/2023","20:09:42","0:00:02"
"Screen off (locked)","30/03/2023","20:08:42","0:01:00"
"Screen on (unlocked)","30/03/2023","20:08:11","0:00:27"
"Screen on (locked)","30/03/2023","20:08:04","0:00:07"
"WhatsApp","30/03/2023","20:07:44","0:00:21"
"Screen on (unlocked)","30/03/2023","20:07:36","0:00:08"
"Screen on (locked)","30/03/2023","20:07:33","0:00:01"
"Screen off (locked)","30/03/2023","20:07:21","0:00:11"
"Screen on (locked)","30/03/2023","20:07:12","0:00:09"
"Screen off (locked)","30/03/2023","20:06:42","0:00:30"
