"App name","Date","Time","Duration"
"Screen on (locked)","4/2/23","2:28:51 PM","0:00:09"
"Screen off (locked)","4/2/23","2:27:31 PM","0:01:21"
"Gmail","4/2/23","2:27:05 PM","0:00:26"
"Screen on (unlocked)","4/2/23","2:26:58 PM","0:00:00"
"Screen on (locked)","4/2/23","2:26:47 PM","0:00:11"
"Screen off (locked)","4/1/23","1:11:15 PM","25:15:32"
"Security Center","4/1/23","1:11:10 PM","0:00:02"
"Screen on (unlocked)","4/1/23","1:11:09 PM","0:00:00"
"Screen on (locked)","4/1/23","1:11:05 PM","0:00:04"
"Screen off","4/1/23","1:09:07 PM","0:01:59"
"YouTube","4/1/23","1:03:38 PM","0:05:29"
"Screen on (unlocked)","4/1/23","1:03:34 PM","0:00:04"
"Security Center","4/1/23","1:03:34 PM","0:00:00"
"Screen on (locked)","4/1/23","1:03:31 PM","0:00:04"
"Screen off","4/1/23","12:53:13 PM","0:10:17"
"YouTube","4/1/23","12:47:14 PM","0:06:00"
"Screen on (unlocked)","4/1/23","12:47:13 PM","0:00:00"
"Screen off","4/1/23","12:44:27 PM","0:02:47"
"YouTube","4/1/23","12:43:48 PM","0:00:38"
"Security Center","4/1/23","12:43:48 PM","0:00:01"
"Screen on (unlocked)","4/1/23","12:43:47 PM","0:00:00"
"Screen on (locked)","4/1/23","12:43:47 PM","0:00:01"
"Screen off","4/1/23","12:42:46 PM","0:01:01"
"YouTube","4/1/23","12:42:08 PM","0:00:38"
"Security Center","4/1/23","12:42:07 PM","0:00:01"
"Screen on (unlocked)","4/1/23","12:42:06 PM","0:00:00"
"Screen on (locked)","4/1/23","12:41:57 PM","0:00:09"
"Screen off (locked)","3/31/23","9:08:28 PM","15:33:30"
"Screen on (locked)","3/31/23","9:08:20 PM","0:00:08"
"Screen off (locked)","3/31/23","9:34:20 AM","11:34:00"
"Screen on (locked)","3/31/23","9:33:59 AM","0:00:21"
"Screen off (locked)","3/31/23","9:09:52 AM","0:24:07"
"Screen on (locked)","3/31/23","9:09:44 AM","0:00:07"
"Screen off (locked)","3/31/23","9:00:43 AM","0:09:01"
"Screen on (locked)","3/31/23","9:00:40 AM","0:00:03"
"Screen off","3/31/23","8:43:41 AM","0:16:59"
"Security Center","3/31/23","8:43:41 AM","0:00:00"
"YouTube","3/31/23","8:37:37 AM","0:06:04"
"Security Center","3/31/23","8:37:34 AM","0:00:03"
"Screen on (unlocked)","3/31/23","8:37:34 AM","0:00:01"
"Screen on (locked)","3/31/23","8:37:30 AM","0:00:04"
"Screen off","3/31/23","8:36:46 AM","0:00:44"
"YouTube","3/31/23","8:35:32 AM","0:01:14"
"YouTube","3/31/23","8:35:26 AM","0:00:03"
"Screen on (unlocked)","3/31/23","8:35:25 AM","0:00:02"
"Screen off","3/30/23","12:26:54 PM","20:08:30"
"YouTube","3/30/23","12:17:50 PM","0:09:04"
"Security Center","3/30/23","12:17:48 PM","0:00:02"
"Security Center","3/30/23","12:17:44 PM","0:00:01"
"Screen on (unlocked)","3/30/23","12:17:43 PM","0:00:00"
"Screen on (locked)","3/30/23","12:17:40 PM","0:00:03"
"Screen off (locked)","3/30/23","12:17:38 PM","0:00:02"
"YouTube","3/30/23","12:16:44 PM","0:00:51"
"Screen on (unlocked)","3/30/23","12:16:42 PM","0:00:01"
"Security Center","3/30/23","12:16:42 PM","0:00:00"
"Screen on (locked)","3/30/23","12:16:42 PM","0:00:01"
"Screen off (locked)","3/30/23","12:16:35 PM","0:00:06"
"YouTube","3/30/23","12:05:06 PM","0:11:30"
"Permission controller","3/30/23","12:05:04 PM","0:00:01"
"Google","3/30/23","12:05:03 PM","0:00:02"
"YouTube","3/30/23","11:58:48 AM","0:06:15"
"Security Center","3/30/23","11:58:44 AM","0:00:03"
"Screen on (unlocked)","3/30/23","11:58:38 AM","0:00:00"
"Screen on (locked)","3/30/23","11:58:36 AM","0:00:02"
"Screen off (locked)","3/30/23","11:31:34 AM","0:27:02"
"Screen on (locked)","3/30/23","11:31:16 AM","0:00:18"
"Screen off (locked)","3/29/23","10:26:31 PM","13:04:45"
"App Usage","3/29/23","10:26:12 PM","0:00:15"
"Gmail","3/29/23","10:25:46 PM","0:00:24"
"Gmail","3/29/23","10:25:37 PM","0:00:06"
"File Manager","3/29/23","10:25:36 PM","0:00:01"
"Drive","3/29/23","10:25:26 PM","0:00:06"
"File Manager","3/29/23","10:25:14 PM","0:00:09"
"File Manager","3/29/23","10:25:02 PM","0:00:09"
"Files","3/29/23","10:24:58 PM","0:00:04"
"Gmail","3/29/23","10:24:10 PM","0:00:48"
"Chrome","3/29/23","10:23:58 PM","0:00:08"
"Wireless Settings","3/29/23","10:23:43 PM","0:00:11"
"YouTube","3/29/23","10:23:39 PM","0:00:02"
"Security Center","3/29/23","10:23:37 PM","0:00:02"
"Screen on (unlocked)","3/29/23","10:23:37 PM","0:00:00"
"Screen on (locked)","3/29/23","10:23:34 PM","0:00:03"
"Screen off","3/29/23","10:47:51 AM","11:35:43"
"Security Center","3/29/23","10:47:50 AM","0:00:01"
"YouTube","3/29/23","10:30:06 AM","0:17:44"
"Security Center","3/29/23","10:30:06 AM","0:00:01"
"Screen on (unlocked)","3/29/23","10:30:06 AM","0:00:00"
"Screen on (locked)","3/29/23","10:30:04 AM","0:00:01"
"Screen off","3/29/23","10:28:46 AM","0:01:18"
"Security Center","3/29/23","10:28:46 AM","0:00:00"
"YouTube","3/29/23","10:28:16 AM","0:00:29"
"Security Center","3/29/23","10:28:15 AM","0:00:02"
"Screen on (unlocked)","3/29/23","10:28:08 AM","0:00:00"
"Screen on (locked)","3/29/23","10:28:07 AM","0:00:02"
"Screen off (locked)","3/28/23","11:31:36 PM","10:56:31"
"Screen on (unlocked)","3/28/23","11:31:16 PM","0:00:00"
"Screen on (locked)","3/28/23","11:31:09 PM","0:00:07"
"Screen off (locked)","3/28/23","11:31:04 PM","0:00:05"
"Screen on (locked)","3/28/23","11:30:57 PM","0:00:07"
"Screen off (locked)","3/28/23","11:14:42 PM","0:16:15"
"App Usage","3/28/23","11:14:13 PM","0:00:25"
"App Usage","3/28/23","11:14:10 PM","0:00:01"
"App Usage","3/28/23","11:14:00 PM","0:00:06"
"Permission controller","3/28/23","11:13:36 PM","0:00:24"
"App Usage","3/28/23","11:13:35 PM","0:00:01"
"Permission controller","3/28/23","11:13:31 PM","0:00:04"
"App Usage","3/28/23","11:13:30 PM","0:00:01"
"Permission controller","3/28/23","11:13:22 PM","0:00:08"
"App Usage","3/28/23","11:13:09 PM","0:00:13"
"Activity history enabled","3/28/23","11:13:09 PM","0:00:00"
"App Usage","3/28/23","11:12:37 PM","0:00:00"
"App Usage","3/28/23","11:12:35 PM","0:00:01"
"App Usage","3/28/23","11:12:04 PM","0:00:12"
"Google Play Store","3/28/23","11:11:59 PM","0:00:04"
"Screen on (unlocked)","3/28/23","11:11:59 PM","0:00:01"
"Screen off (locked)","3/28/23","11:11:36 PM","0:00:23"
"Google Play Store","3/28/23","11:10:36 PM","0:01:00"
"UC Browser","3/28/23","11:10:17 PM","0:00:07"
"Security Center","3/28/23","11:10:15 PM","0:00:02"
"Security Center","3/28/23","11:09:56 PM","0:00:09"
"Security Center","3/28/23","11:09:39 PM","0:00:02"
"Security Center","3/28/23","11:09:35 PM","0:00:04"
"Screen on (unlocked)","3/28/23","11:09:27 PM","0:00:01"
"Screen off (locked)","3/28/23","12:20:12 PM","10:49:14"
"Security Center","3/28/23","12:20:12 PM","0:00:00"
"YouTube","3/28/23","12:01:47 PM","0:18:25"
"Security Center","3/28/23","12:01:44 PM","0:00:03"
"Screen on (unlocked)","3/28/23","12:01:43 PM","0:00:01"
"Screen off (locked)","3/28/23","12:01:26 PM","0:00:17"
"Security Center","3/28/23","12:01:26 PM","0:00:00"
"YouTube","3/28/23","12:00:53 PM","0:00:32"
"Security Center","3/28/23","12:00:49 PM","0:00:05"
"YouTube","3/28/23","11:59:28 AM","0:01:20"
"Security Center","3/28/23","11:59:27 AM","0:00:01"
"Google","3/28/23","11:59:20 AM","0:00:00"
"Gmail","3/28/23","11:59:17 AM","0:00:02"
"Gmail","3/28/23","11:57:47 AM","0:01:26"
"Device boot","3/28/23","11:57:43 AM","0:00:00"
"Device shutdown","3/27/23","2:20:02 PM","21:37:41"
"Google","3/27/23","2:19:59 PM","0:00:03"
"Permission controller","3/27/23","2:19:58 PM","0:00:01"
"Google","3/27/23","2:19:57 PM","0:00:01"
"Gmail","3/27/23","2:19:41 PM","0:00:16"
"File Manager","3/27/23","2:19:34 PM","0:00:08"
"Files","3/27/23","2:19:29 PM","0:00:05"
"Gmail","3/27/23","2:19:26 PM","0:00:03"
"File Manager","3/27/23","2:19:17 PM","0:00:08"
"Files","3/27/23","2:19:14 PM","0:00:03"
"Gmail","3/27/23","2:19:11 PM","0:00:02"
"File Manager","3/27/23","2:18:57 PM","0:00:14"
"Files","3/27/23","2:18:53 PM","0:00:05"
"Gmail","3/27/23","2:18:49 PM","0:00:03"
"File Manager","3/27/23","2:18:43 PM","0:00:06"
"Files","3/27/23","2:18:37 PM","0:00:06"
"Gmail","3/27/23","2:17:07 PM","0:01:29"
"Drive","3/27/23","2:17:02 PM","0:00:03"
"File Manager","3/27/23","2:16:35 PM","0:00:25"
"Drive","3/27/23","2:16:25 PM","0:00:09"
"File Manager","3/27/23","2:16:05 PM","0:00:17"
"File Manager","3/27/23","2:15:54 PM","0:00:09"
"YouTube","3/27/23","2:15:43 PM","0:00:02"
"Security Center","3/27/23","2:15:42 PM","0:00:01"
"Screen on (unlocked)","3/27/23","2:15:41 PM","0:00:01"
"Screen off (locked)","3/27/23","1:51:05 PM","0:24:36"
"Security Center","3/27/23","1:51:05 PM","0:00:00"
"YouTube","3/27/23","1:46:58 PM","0:04:07"
"Security Center","3/27/23","1:46:55 PM","0:00:03"
"Security Center","3/27/23","1:46:49 PM","0:00:01"
"Screen on (unlocked)","3/27/23","1:46:49 PM","0:00:01"
"Screen off (locked)","3/27/23","1:39:35 PM","0:07:14"
"Security Center","3/27/23","1:39:34 PM","0:00:00"
"YouTube","3/27/23","1:33:11 PM","0:06:23"
"Security Center","3/27/23","1:33:10 PM","0:00:01"
"Screen on (unlocked)","3/27/23","1:33:09 PM","0:00:01"
"Screen off (locked)","3/27/23","1:32:56 PM","0:00:14"
"Security Center","3/27/23","1:32:55 PM","0:00:00"
"YouTube","3/27/23","1:32:02 PM","0:00:53"
"Security Center","3/27/23","1:31:58 PM","0:00:04"
"Screen on (unlocked)","3/27/23","1:31:54 PM","0:00:01"
"Screen off (locked)","3/27/23","1:30:59 PM","0:00:55"
"Screen on (unlocked)","3/27/23","1:30:28 PM","0:00:01"
"Screen off (locked)","3/26/23","1:11:30 PM","24:18:58"
"Security Center","3/26/23","1:11:30 PM","0:00:00"
"YouTube","3/26/23","1:03:28 PM","0:08:01"
"Security Center","3/26/23","1:03:21 PM","0:00:07"
"Screen on (unlocked)","3/26/23","1:03:17 PM","0:00:01"
"Screen off (locked)","3/26/23","1:03:13 PM","0:00:04"
"Device boot","3/26/23","1:03:02 PM","0:00:00"
"Device shutdown","3/25/23","5:06:16 PM","19:56:46"
""
"Activity history, April 6, 2023 - March 26, 2023"
"Created by App Usage on Thursday, April 6, 2023, 1:46 PM"
