"App name","Usage time","Access count"
"YouTube","3:29:15","38"
"Gmail","0:06:40","15"
"App Usage","0:02:18","11"
"Security Center","0:01:49","54"
"File Manager","0:01:47","10"
"Google Play Store","0:01:23","4"
"Permission controller","0:00:38","5"
"Files","0:00:23","5"
"Drive","0:00:18","3"
"Wireless Settings","0:00:11","1"
"System UI","0:00:08","1"
"Chrome","0:00:08","1"
"UC Browser","0:00:07","1"
"Google","0:00:06","4"
""
"Date","Usage time"
"4/6/23","0:25:50"
"4/5/23","0:07:14"
"4/4/23","0:43:42"
"4/3/23","0:12:02"
"4/2/23","0:18:47"
"4/1/23","0:12:54"
"3/31/23","0:07:24"
"3/30/23","0:27:51"
"3/29/23","0:20:42"
"3/28/23","0:25:02"
"3/27/23","0:15:33"
"3/26/23","0:08:09"
""
"Usage history, April 6, 2023 - March 26, 2023"
"Created by App Usage on Thursday, April 6, 2023, 1:42 PM"
