"Date","Time","Latitude","Longitude","Accuracy(m)"
"4/11/23","5:38:58 PM","44.559205","-123.273470","11"
"4/3/23","12:17:36 PM","44.559201","-123.273486","11"
"4/3/23","12:00:28 PM","44.559206","-123.273475","11"
"3/31/23","9:32:11 PM","44.559201","-123.273466","11"
"3/27/23","5:07:10 PM","44.559196","-123.273442","11"
""
"Location history, April 16, 2023 - March 26, 2023"
"Created by App Usage on Wednesday, April 26, 2023, 11:17 AM"
