"App name","Usage time","Access count"
"Business Empire","10:40:04","146"
"MyFitnessPal","1:51:40","21"
"YouTube Vanced","1:16:06","10"
"Spotify","0:32:52","19"
"Chrome","0:32:39","29"
"Google Play Store","0:19:08","54"
"H&M","0:12:43","4"
"App Usage","0:10:47","15"
"Gallery","0:09:01","1"
"Drive","0:08:54","1"
"Google","0:03:46","8"
"Gmail","0:02:50","10"
"Notes","0:02:43","1"
"Maps","0:02:39","3"
"MX Player","0:01:28","1"
"Calculator","0:01:26","2"
"Amazon Shopping","0:00:59","1"
"applocker","0:00:25","11"
"File Manager","0:00:25","3"
"Splitwise","0:00:24","3"
"Discord","0:00:19","1"
"Weather","0:00:10","1"
"Messages","0:00:09","1"
"Phone Services","0:00:06","1"
"Prime Video","0:00:06","1"
"Permission controller","0:00:05","2"
"Phone","0:00:01","1"
""
"Date","Usage time"
"4/16/23","0:00:01"
"4/15/23","0:08:30"
"4/14/23","0:16:57"
"4/13/23","0:37:31"
"4/12/23","0:29:20"
"4/11/23","0:20:44"
"4/10/23","2:21:55"
"4/9/23","2:28:55"
"4/8/23","0:17:45"
"4/7/23","1:10:10"
"4/6/23","1:58:00"
"4/5/23","0:13:35"
"4/4/23","0:23:42"
"4/3/23","0:26:35"
"4/2/23","0:48:59"
"4/1/23","3:02:41"
"3/28/23","0:29:01"
"3/27/23","0:37:34"
""
"Usage history, April 16, 2023 - March 26, 2023"
"Created by App Usage on Wednesday, April 26, 2023, 11:16 AM"
