"App name","Date","Time","Duration"
"Screen on (unlocked)","4/4/23","7:59:59 PM","0:00:00"
"Screen on (locked)","4/4/23","7:59:55 PM","0:00:04"
"Screen off","4/4/23","7:59:04 PM","0:00:51"
"Google","4/4/23","7:58:19 PM","0:00:45"
"Screen on (unlocked)","4/4/23","7:58:14 PM","0:00:01"
"Screen on (locked)","4/4/23","7:58:10 PM","0:00:04"
"Screen off","4/4/23","7:37:53 PM","0:20:17"
"Chrome","4/4/23","7:37:16 PM","0:00:06"
"Google","4/4/23","7:36:40 PM","0:00:36"
"YouTube","4/4/23","7:35:55 PM","0:00:44"
"YouTube","4/4/23","7:35:37 PM","0:00:17"
"Google","4/4/23","7:34:34 PM","0:01:01"
"Chrome","4/4/23","7:34:28 PM","0:00:06"
"Google","4/4/23","7:34:19 PM","0:00:09"
"Google","4/4/23","7:34:12 PM","0:00:06"
"Screen on (unlocked)","4/4/23","7:34:08 PM","0:00:04"
"Screen on (locked)","4/4/23","7:34:05 PM","0:00:04"
"Screen off","4/4/23","7:30:18 PM","0:03:47"
"Call","4/4/23","6:54:42 PM","0:35:05"
"Phone","4/4/23","6:54:39 PM","0:00:03"
"Gmail","4/4/23","6:54:31 PM","0:00:04"
"Screen on (unlocked)","4/4/23","6:54:31 PM","0:00:01"
"Screen on (locked)","4/4/23","6:54:28 PM","0:00:03"
"Screen off","4/4/23","5:23:14 PM","1:31:13"
"Gmail","4/4/23","5:22:44 PM","0:00:31"
"Gmail","4/4/23","5:22:39 PM","0:00:01"
"Message+","4/4/23","5:22:21 PM","0:00:15"
"Screen on (unlocked)","4/4/23","5:22:19 PM","0:00:01"
"Screen on (locked)","4/4/23","5:22:16 PM","0:00:03"
"Screen off","4/4/23","12:27:34 PM","4:54:42"
"Message+","4/4/23","12:26:04 PM","0:00:58"
"Google","4/4/23","12:25:18 PM","0:00:23"
"Screen on (unlocked)","4/4/23","12:25:14 PM","0:00:00"
"Screen on (locked)","4/4/23","12:25:11 PM","0:00:03"
"Screen off","4/4/23","12:13:41 PM","0:11:30"
"Calculator","4/4/23","12:13:04 PM","0:00:06"
"Screen on (unlocked)","4/4/23","12:12:59 PM","0:00:00"
"Screen on (locked)","4/4/23","12:12:56 PM","0:00:03"
"Screen off","4/4/23","11:46:06 AM","0:26:50"
"Screen on (unlocked)","4/4/23","11:45:36 AM","0:00:31"
"Screen on (locked)","4/4/23","11:45:32 AM","0:00:04"
"Screen off","4/4/23","6:51:11 AM","4:54:21"
"Screen on (unlocked)","4/4/23","6:50:36 AM","0:00:01"
"Screen on (locked)","4/4/23","6:50:33 AM","0:00:03"
"Screen off","4/3/23","9:26:57 PM","9:23:36"
"Chrome","4/3/23","9:26:10 PM","0:00:16"
"Google","4/3/23","9:25:42 PM","0:00:27"
"Google","4/3/23","9:25:02 PM","0:00:37"
"YouTube","4/3/23","9:23:53 PM","0:01:03"
"Google","4/3/23","9:23:00 PM","0:00:49"
"Google","4/3/23","9:22:25 PM","0:00:25"
"Chrome","4/3/23","9:22:20 PM","0:00:05"
"Google","4/3/23","9:22:11 PM","0:00:09"
"Chrome","4/3/23","9:21:50 PM","0:00:21"
"Google","4/3/23","9:21:09 PM","0:00:41"
"Google","4/3/23","9:20:42 PM","0:00:20"
"YouTube","4/3/23","9:15:27 PM","0:05:10"
"Google","4/3/23","9:15:19 PM","0:00:01"
"Chrome","4/3/23","9:15:01 PM","0:00:18"
"Google","4/3/23","9:14:47 PM","0:00:13"
"Chrome","4/3/23","9:14:35 PM","0:00:13"
"Google","4/3/23","9:14:16 PM","0:00:19"
"Google","4/3/23","9:12:50 PM","0:01:22"
"Google","4/3/23","9:12:25 PM","0:00:23"
"Google","4/3/23","9:12:00 PM","0:00:24"
"Chrome","4/3/23","9:10:33 PM","0:01:21"
"Google","4/3/23","9:10:02 PM","0:00:31"
"Google","4/3/23","9:09:50 PM","0:00:11"
"Chrome","4/3/23","9:08:54 PM","0:00:56"
"Google","4/3/23","9:08:18 PM","0:00:36"
"YouTube","4/3/23","9:04:33 PM","0:03:44"
"Google","4/3/23","9:03:36 PM","0:00:51"
"YouTube","4/3/23","9:02:41 PM","0:00:50"
"Google","4/3/23","9:01:31 PM","0:01:08"
"Screen on (unlocked)","4/3/23","9:01:27 PM","0:00:00"
"Screen on (locked)","4/3/23","9:01:23 PM","0:00:04"
"Screen off","4/3/23","8:59:16 PM","0:02:08"
"YouTube","4/3/23","8:58:37 PM","0:00:08"
"YouTube","4/3/23","8:58:31 PM","0:00:03"
"Screen on (unlocked)","4/3/23","8:58:29 PM","0:00:02"
"Screen on (locked)","4/3/23","8:58:26 PM","0:00:04"
"Screen off","4/3/23","8:40:48 PM","0:17:38"
"Google","4/3/23","8:39:24 PM","0:00:54"
"Google","4/3/23","8:39:07 PM","0:00:15"
"Google","4/3/23","8:38:56 PM","0:00:10"
"Photos","4/3/23","8:38:26 PM","0:00:25"
"Photos","4/3/23","8:38:12 PM","0:00:02"
"Gmail","4/3/23","8:38:00 PM","0:00:04"
"Google","4/3/23","8:37:45 PM","0:00:10"
"Google","4/3/23","8:37:01 PM","0:00:04"
"Google","4/3/23","8:36:44 PM","0:00:15"
"Chrome","4/3/23","8:34:02 PM","0:02:41"
"Google","4/3/23","8:33:43 PM","0:00:19"
"Chrome","4/3/23","8:33:20 PM","0:00:23"
"Google","4/3/23","8:32:51 PM","0:00:29"
"Chrome","4/3/23","8:32:22 PM","0:00:25"
"Google","4/3/23","8:32:09 PM","0:00:13"
"Screen on (unlocked)","4/3/23","8:32:08 PM","0:00:00"
"Screen on (locked)","4/3/23","8:32:03 PM","0:00:05"
"Screen off","4/3/23","8:23:04 PM","0:08:59"
"Screen on (unlocked)","4/3/23","8:22:33 PM","0:00:00"
"Screen on (locked)","4/3/23","8:22:29 PM","0:00:04"
"Screen off","4/3/23","8:21:32 PM","0:00:57"
"Calculator","4/3/23","8:20:24 PM","0:00:37"
"Calendar","4/3/23","8:20:19 PM","0:00:02"
"Google","4/3/23","8:20:04 PM","0:00:13"
"Gmail","4/3/23","8:19:17 PM","0:00:45"
"Screen on (unlocked)","4/3/23","8:19:14 PM","0:00:00"
"Screen on (locked)","4/3/23","8:19:10 PM","0:00:04"
"Screen off (locked)","4/3/23","8:02:02 PM","0:17:08"
"Call","4/3/23","8:01:52 PM","0:00:10"
"Screen on (locked)","4/3/23","8:01:52 PM","0:00:00"
"Screen off (locked)","4/3/23","8:01:36 PM","0:00:16"
"Call","4/3/23","8:00:07 PM","0:01:28"
"Screen on (locked)","4/3/23","8:00:07 PM","0:00:00"
"Screen off","4/3/23","7:12:52 PM","0:47:15"
"Screen on (unlocked)","4/3/23","7:12:21 PM","0:00:00"
"Screen on (locked)","4/3/23","7:12:17 PM","0:00:05"
"Screen off","4/3/23","7:00:27 PM","0:11:50"
"Call","4/3/23","6:59:50 PM","0:00:06"
"Phone","4/3/23","6:59:48 PM","0:00:02"
"Screen on (unlocked)","4/3/23","6:59:46 PM","0:00:00"
"Screen on (locked)","4/3/23","6:59:42 PM","0:00:04"
"Screen off","4/3/23","6:44:10 PM","0:15:32"
"Google","4/3/23","6:43:31 PM","0:00:08"
"Screen on (unlocked)","4/3/23","6:43:27 PM","0:00:00"
"Screen on (locked)","4/3/23","6:43:18 PM","0:00:10"
"Screen off (locked)","4/3/23","6:43:15 PM","0:00:03"
"Screen on (unlocked)","4/3/23","6:43:05 PM","0:00:01"
"Screen on (locked)","4/3/23","6:42:59 PM","0:00:06"
"Screen off","4/3/23","6:42:08 PM","0:00:51"
"Photos","4/3/23","6:40:43 PM","0:00:44"
"Screen on (unlocked)","4/3/23","6:40:43 PM","0:00:00"
"Screen off","4/3/23","6:40:42 PM","0:00:01"
"Call","4/3/23","6:40:00 PM","0:00:42"
"Photos","4/3/23","6:39:52 PM","0:00:08"
"Gmail","4/3/23","6:39:38 PM","0:00:11"
"Call","4/3/23","6:38:25 PM","0:01:10"
"Call","4/3/23","6:37:54 PM","0:00:18"
"Phone","4/3/23","6:37:51 PM","0:00:03"
"Call","4/3/23","6:37:10 PM","0:00:31"
"Call","4/3/23","6:36:59 PM","0:00:06"
"Phone","4/3/23","6:36:55 PM","0:00:04"
"Call","4/3/23","6:36:12 PM","0:00:34"
"Phone","4/3/23","6:36:09 PM","0:00:04"
"Call","4/3/23","6:35:40 PM","0:00:23"
"Call","4/3/23","6:35:29 PM","0:00:06"
"Phone","4/3/23","6:35:25 PM","0:00:04"
"Call","4/3/23","6:34:58 PM","0:00:27"
"Phone","4/3/23","6:34:53 PM","0:00:04"
"Call","4/3/23","6:34:44 PM","0:00:10"
"Phone","4/3/23","6:34:41 PM","0:00:03"
"Phone","4/3/23","6:34:37 PM","0:00:02"
"Call","4/3/23","6:34:15 PM","0:00:22"
"Phone","4/3/23","6:34:11 PM","0:00:04"
"Screen on (unlocked)","4/3/23","6:34:09 PM","0:00:00"
"Call","4/3/23","6:32:45 PM","0:01:24"
"Screen on (locked)","4/3/23","6:32:45 PM","0:00:00"
"Screen off","4/3/23","6:29:45 PM","0:03:00"
"Call","4/3/23","6:29:02 PM","0:00:12"
"Screen on (unlocked)","4/3/23","6:29:02 PM","0:00:00"
"Screen off","4/3/23","6:27:49 PM","0:01:14"
"Call","4/3/23","6:27:16 PM","0:00:32"
"Phone","4/3/23","6:27:08 PM","0:00:08"
"Call","4/3/23","6:26:30 PM","0:00:37"
"Phone","4/3/23","6:26:24 PM","0:00:06"
"Screen on (unlocked)","4/3/23","6:26:22 PM","0:00:00"
"Screen on (locked)","4/3/23","6:26:17 PM","0:00:05"
"Screen off","4/3/23","6:09:28 PM","0:16:49"
"Message+","4/3/23","6:08:44 PM","0:00:14"
"Call","4/3/23","6:08:31 PM","0:00:13"
"Call","4/3/23","6:08:00 PM","0:00:27"
"Message+","4/3/23","6:07:56 PM","0:00:04"
"Screen on (unlocked)","4/3/23","6:07:54 PM","0:00:02"
"Screen on (locked)","4/3/23","6:07:47 PM","0:00:07"
"Screen off","4/3/23","6:07:36 PM","0:00:11"
"Screen on (unlocked)","4/3/23","6:07:05 PM","0:00:00"
"Screen on (locked)","4/3/23","6:07:01 PM","0:00:03"
"Screen off","4/3/23","4:23:38 PM","1:43:24"
"Gmail","4/3/23","4:23:04 PM","0:00:04"
"Message+","4/3/23","4:22:57 PM","0:00:03"
"Message+","4/3/23","4:22:53 PM","0:00:04"
"Screen on (unlocked)","4/3/23","4:22:52 PM","0:00:01"
"Screen on (locked)","4/3/23","4:22:49 PM","0:00:04"
"Screen off","4/3/23","11:47:31 AM","4:35:17"
"Message+","4/3/23","11:46:35 AM","0:00:57"
"Screen on (unlocked)","4/3/23","11:46:33 AM","0:00:00"
"Screen on (locked)","4/3/23","11:46:30 AM","0:00:04"
"Screen off","4/3/23","11:30:10 AM","0:16:19"
"Gmail","4/3/23","11:29:35 AM","0:00:05"
"YouTube","4/3/23","11:29:29 AM","0:00:01"
"Gmail","4/3/23","11:29:19 AM","0:00:08"
"Screen on (unlocked)","4/3/23","11:29:15 AM","0:00:04"
"Screen on (locked)","4/3/23","11:29:11 AM","0:00:04"
"Screen off","4/3/23","8:29:22 AM","2:59:49"
"Gmail","4/3/23","8:28:44 AM","0:00:08"
"Gmail","4/3/23","8:28:41 AM","0:00:01"
"Screen on (unlocked)","4/3/23","8:28:36 AM","0:00:00"
"Screen on (locked)","4/3/23","8:28:33 AM","0:00:03"
"Screen off (locked)","4/3/23","6:24:12 AM","2:04:21"
"Screen on (locked)","4/3/23","6:24:07 AM","0:00:05"
"Screen off","4/2/23","6:25:52 PM","11:58:15"
"Message+","4/2/23","6:25:15 PM","0:00:06"
"Screen on (unlocked)","4/2/23","6:25:13 PM","0:00:00"
"Screen on (locked)","4/2/23","6:25:09 PM","0:00:04"
"Screen off","4/2/23","6:22:55 PM","0:02:14"
"Call","4/2/23","6:06:30 PM","0:15:55"
"Phone","4/2/23","6:06:25 PM","0:00:04"
"Google","4/2/23","6:06:19 PM","0:00:02"
"Chrome","4/2/23","6:06:00 PM","0:00:18"
"Google","4/2/23","6:05:21 PM","0:00:39"
"Phone","4/2/23","6:04:55 PM","0:00:24"
"Phone","4/2/23","6:04:46 PM","0:00:08"
"Google","4/2/23","6:04:43 PM","0:00:01"
"Chrome","4/2/23","6:04:29 PM","0:00:14"
"Google","4/2/23","6:04:04 PM","0:00:25"
"Phone","4/2/23","6:03:38 PM","0:00:25"
"Screen on (unlocked)","4/2/23","6:03:30 PM","0:00:00"
"Screen on (locked)","4/2/23","6:03:27 PM","0:00:03"
"Screen off","4/2/23","5:57:14 PM","0:06:13"
"Screen on (unlocked)","4/2/23","5:56:44 PM","0:00:00"
"Screen on (locked)","4/2/23","5:56:40 PM","0:00:03"
"Screen off","4/2/23","3:33:58 PM","2:22:42"
"Screen on (unlocked)","4/2/23","3:33:28 PM","0:00:00"
"Screen on (locked)","4/2/23","3:33:25 PM","0:00:03"
"Screen off","4/2/23","1:35:26 PM","1:57:59"
"Screen on (unlocked)","4/2/23","1:34:56 PM","0:00:00"
"Screen on (locked)","4/2/23","1:34:52 PM","0:00:03"
"Screen off","4/2/23","9:17:08 AM","4:17:44"
"Screen on (unlocked)","4/2/23","9:16:37 AM","0:00:00"
"Screen on (locked)","4/2/23","9:16:34 AM","0:00:03"
"Screen off (locked)","4/2/23","9:00:07 AM","0:16:27"
"Screen on (locked)","4/2/23","9:00:01 AM","0:00:05"
"Screen off","4/1/23","11:47:12 PM","9:12:50"
"Screen on (unlocked)","4/1/23","11:46:41 PM","0:00:00"
"Screen on (locked)","4/1/23","11:46:38 PM","0:00:03"
"Screen off","4/1/23","9:25:11 PM","2:21:27"
"Call","4/1/23","9:23:35 PM","0:01:06"
"Message+","4/1/23","9:23:28 PM","0:00:07"
"Screen on (unlocked)","4/1/23","9:23:21 PM","0:00:00"
"Screen on (locked)","4/1/23","9:23:18 PM","0:00:03"
"Screen off","4/1/23","8:30:12 PM","0:53:06"
"Screen on (unlocked)","4/1/23","8:29:40 PM","0:00:00"
"Google","4/1/23","8:29:40 PM","0:00:02"
"Screen on (locked)","4/1/23","8:29:37 PM","0:00:03"
"Screen off (locked)","4/1/23","6:53:41 PM","1:35:56"
"Call","4/1/23","6:52:49 PM","0:00:52"
"Screen on (locked)","4/1/23","6:52:49 PM","0:00:00"
"Screen off (locked)","4/1/23","6:27:04 PM","0:25:45"
"Call","4/1/23","6:09:22 PM","0:17:42"
"Screen on (locked)","4/1/23","6:09:22 PM","0:00:00"
"Screen off","4/1/23","5:26:05 PM","0:43:17"
"Google","4/1/23","5:25:35 PM","0:00:30"
"Google","4/1/23","5:25:12 PM","0:00:21"
"Chrome","4/1/23","5:25:09 PM","0:00:02"
"Google","4/1/23","5:24:35 PM","0:00:34"
"Chrome","4/1/23","5:24:09 PM","0:00:25"
"Google","4/1/23","5:24:03 PM","0:00:06"
"Chrome","4/1/23","5:22:37 PM","0:01:24"
"Google","4/1/23","5:22:02 PM","0:00:35"
"Chrome","4/1/23","5:19:52 PM","0:02:10"
"Google","4/1/23","5:19:18 PM","0:00:34"
"YouTube","4/1/23","5:14:03 PM","0:05:12"
"Google","4/1/23","5:13:55 PM","0:00:06"
"Gmail","4/1/23","5:13:35 PM","0:00:17"
"Google","4/1/23","5:13:10 PM","0:00:13"
"Google","4/1/23","5:12:38 PM","0:00:30"
"Chrome","4/1/23","5:12:11 PM","0:00:27"
"Google","4/1/23","5:11:40 PM","0:00:31"
"Chrome","4/1/23","5:11:30 PM","0:00:10"
"Google","4/1/23","5:10:46 PM","0:00:44"
"Message+","4/1/23","5:10:39 PM","0:00:06"
"Google","4/1/23","5:10:19 PM","0:00:15"
"Chrome","4/1/23","5:10:05 PM","0:00:14"
"Google","4/1/23","5:09:57 PM","0:00:08"
"Chrome","4/1/23","5:09:00 PM","0:00:57"
"Google","4/1/23","5:08:47 PM","0:00:13"
"Call","4/1/23","5:08:06 PM","0:00:40"
"Google","4/1/23","5:07:39 PM","0:00:27"
"Google","4/1/23","5:07:32 PM","0:00:06"
"Screen on (unlocked)","4/1/23","5:07:28 PM","0:00:01"
"Screen on (locked)","4/1/23","5:07:24 PM","0:00:04"
"Screen off","4/1/23","4:12:37 PM","0:54:47"
"Phone","4/1/23","4:12:02 PM","0:00:04"
"Screen on (unlocked)","4/1/23","4:12:00 PM","0:00:00"
"Call","4/1/23","4:11:28 PM","0:00:32"
"Screen on (locked)","4/1/23","4:11:28 PM","0:00:00"
"Screen off","4/1/23","3:02:06 PM","1:09:22"
"Screen on (unlocked)","4/1/23","3:01:36 PM","0:00:00"
"Screen on (locked)","4/1/23","3:01:33 PM","0:00:03"
"Screen off","4/1/23","2:44:54 PM","0:16:39"
"Screen on (unlocked)","4/1/23","2:44:21 PM","0:00:00"
"Screen on (locked)","4/1/23","2:44:18 PM","0:00:03"
"Screen off (locked)","4/1/23","11:09:42 AM","3:34:36"
"Screen on (locked)","4/1/23","11:09:37 AM","0:00:05"
"Screen off","4/1/23","9:38:12 AM","1:31:25"
"Screen on (unlocked)","4/1/23","9:37:41 AM","0:00:00"
"Screen on (locked)","4/1/23","9:37:38 AM","0:00:03"
"Screen off","4/1/23","8:28:39 AM","1:08:59"
"Device management","4/1/23","8:27:53 AM","0:00:16"
"Screen on (unlocked)","4/1/23","8:27:53 AM","0:00:00"
