"App name","Usage time","Access count"
"YouTube","2:47:16","60"
"Call","2:44:05","58"
"Chrome","2:05:53","107"
"Google","1:58:24","230"
"Message+","0:23:49","50"
"Calculator","0:22:35","17"
"Photos","0:18:47","24"
"Gmail","0:13:45","42"
"Phone","0:06:09","44"
"App Usage","0:05:12","10"
"Device management","0:02:01","15"
"Google Play Store","0:01:46","3"
"Wireless emergency alerts","0:01:38","2"
"Permission controller","0:01:30","4"
"Finder","0:00:45","1"
"Gallery","0:00:32","3"
"Calendar","0:00:14","7"
"Samsung Free","0:00:01","1"
"Speech Services by Google","0:00:01","1"
"Weather","0:00:01","1"
""
"Date","Usage time"
"4/5/23","0:15:07"
"4/4/23","1:57:41"
"4/3/23","0:46:04"
"4/2/23","0:18:42"
"4/1/23","0:38:39"
"3/31/23","1:25:12"
"3/30/23","1:23:28"
"3/29/23","2:29:47"
"3/28/23","0:56:09"
"3/27/23","0:30:44"
"3/26/23","0:32:53"
""
"Usage history, April 5, 2023 - March 26, 2023"
"Created by App Usage on Wednesday, April 5, 2023, 10:03 PM"
