"Date","Time","Latitude","Longitude","Accuracy(m)"
"4/4/23","10:17:07 PM","29.974589","-81.485737","12"
"4/4/23","9:54:13 PM","29.967122","-81.477844","2900"
"4/3/23","6:42:20 PM","29.975853","-81.484145","3"
"4/3/23","5:56:39 PM","29.863294","-81.344366","4"
"4/2/23","3:58:48 AM","29.974593","-81.485736","16"
"3/28/23","11:05:14 PM","29.974570","-81.485721","16"
""
"Location history, April 5, 2023 - March 26, 2023"
"Created by App Usage on Wednesday, April 5, 2023, 10:11 PM"
