"App name","Date","Time","Duration"
"Screen on (locked)","06/04/23","10:13:42 pm","0:00:04"
"Screen off (locked)","06/04/23","10:13:37 pm","0:00:05"
"Screen on (locked)","06/04/23","10:13:35 pm","0:00:01"
"Screen off (locked)","06/04/23","10:13:27 pm","0:00:08"
"Screen on (locked)","06/04/23","10:13:22 pm","0:00:05"
"Screen off (locked)","06/04/23","10:12:14 pm","0:01:08"
"Screen on (locked)","06/04/23","10:12:11 pm","0:00:03"
"Screen off (locked)","06/04/23","10:11:55 pm","0:00:15"
"Screen on (locked)","06/04/23","10:11:54 pm","0:00:01"
"Screen off (locked)","06/04/23","10:08:01 pm","0:03:53"
"Screen on (locked)","06/04/23","10:07:58 pm","0:00:04"
"Screen off (locked)","06/04/23","9:59:52 pm","0:08:05"
"Screen on (locked)","06/04/23","9:59:50 pm","0:00:02"
"Screen off (locked)","06/04/23","9:59:22 pm","0:00:28"
"Screen on (locked)","06/04/23","9:59:20 pm","0:00:02"
"Screen off (locked)","06/04/23","9:53:57 pm","0:05:22"
"Screen on (locked)","06/04/23","9:53:54 pm","0:00:03"
"Screen off (locked)","06/04/23","9:53:02 pm","0:00:52"
"Screen on (locked)","06/04/23","9:52:52 pm","0:00:10"
"Screen off (locked)","06/04/23","9:48:10 pm","0:04:42"
"Myntra","06/04/23","9:47:50 pm","0:00:18"
"JioCinema","06/04/23","9:44:53 pm","0:02:08"
"Truecaller","06/04/23","9:44:22 pm","0:00:06"
"Screen on (unlocked)","06/04/23","9:44:19 pm","0:00:02"
"Phone","06/04/23","9:43:08 pm","0:01:10"
"Screen on (locked)","06/04/23","9:43:08 pm","0:00:00"
"Screen off (locked)","06/04/23","9:33:40 pm","0:09:28"
"Screen on (locked)","06/04/23","9:33:29 pm","0:00:10"
"Screen off (locked)","06/04/23","9:33:23 pm","0:00:06"
"Screen on (locked)","06/04/23","9:33:21 pm","0:00:02"
"Screen off (locked)","06/04/23","9:33:14 pm","0:00:07"
"Screen on (locked)","06/04/23","9:33:12 pm","0:00:01"
"Screen off (locked)","06/04/23","9:26:44 pm","0:06:28"
"WhatsApp","06/04/23","9:24:17 pm","0:02:24"
"Screen on (unlocked)","06/04/23","9:24:16 pm","0:00:00"
"Screen off","06/04/23","9:24:15 pm","0:00:01"
"Screen off (locked)","06/04/23","9:18:24 pm","0:05:50"
"Screen on (locked)","06/04/23","9:18:14 pm","0:00:10"
"Screen off (locked)","06/04/23","9:18:00 pm","0:00:14"
"Screen on (locked)","06/04/23","9:17:50 pm","0:00:10"
"Screen off (locked)","06/04/23","9:17:42 pm","0:00:08"
"Screen on (locked)","06/04/23","9:17:33 pm","0:00:09"
"Screen off (locked)","06/04/23","9:13:57 pm","0:03:35"
"Screen on (unlocked)","06/04/23","9:13:37 pm","0:00:00"
"Screen off","06/04/23","9:13:35 pm","0:00:02"
"Screen off (locked)","06/04/23","8:33:50 pm","0:39:45"
"Phone","06/04/23","8:32:36 pm","0:01:11"
"Truecaller","06/04/23","8:32:33 pm","0:00:01"
"Screen on (unlocked)","06/04/23","8:32:33 pm","0:00:00"
"Screen off (locked)","06/04/23","8:27:41 pm","0:04:52"
"Screen on (locked)","06/04/23","8:27:31 pm","0:00:10"
"Screen off (locked)","06/04/23","8:16:27 pm","0:11:04"
"Screen on (locked)","06/04/23","8:16:17 pm","0:00:10"
"Truecaller","06/04/23","8:00:21 pm","0:15:57"
"Screen off (locked)","06/04/23","8:00:21 pm","0:00:00"
"Phone","06/04/23","7:59:52 pm","0:00:29"
"Screen on (locked)","06/04/23","7:59:52 pm","0:00:00"
"Screen off (locked)","06/04/23","7:57:44 pm","0:02:08"
"Truecaller","06/04/23","7:57:41 pm","0:00:02"
"Phone","06/04/23","7:57:11 pm","0:00:29"
"Truecaller","06/04/23","7:57:04 pm","0:00:06"
"Screen on (unlocked)","06/04/23","7:57:02 pm","0:00:01"
"Phone","06/04/23","7:56:46 pm","0:00:16"
"Screen on (locked)","06/04/23","7:56:46 pm","0:00:00"
"Screen off (locked)","06/04/23","7:56:28 pm","0:00:18"
"Security","06/04/23","7:56:02 pm","0:00:01"
"Truecaller","06/04/23","7:55:53 pm","0:00:08"
"Screen on (unlocked)","06/04/23","7:55:49 pm","0:00:04"
"Phone","06/04/23","7:54:52 pm","0:00:57"
"Screen on (locked)","06/04/23","7:54:51 pm","0:00:01"
"Screen off (locked)","06/04/23","7:52:43 pm","0:02:08"
"Security","06/04/23","7:52:42 pm","0:00:01"
"Instagram","06/04/23","7:48:44 pm","0:03:58"
"Security","06/04/23","7:48:43 pm","0:00:01"
"Screen on (unlocked)","06/04/23","7:48:31 pm","0:00:00"
"Screen off","06/04/23","7:48:30 pm","0:00:01"
"Screen off (locked)","06/04/23","7:46:19 pm","0:02:12"
"Snapchat","06/04/23","7:45:01 pm","0:01:15"
"Security","06/04/23","7:45:01 pm","0:00:01"
"Screen on (unlocked)","06/04/23","7:44:58 pm","0:00:00"
"Screen off","06/04/23","7:44:57 pm","0:00:00"
"Screen off (locked)","06/04/23","7:44:12 pm","0:00:45"
"Screen on (unlocked)","06/04/23","7:43:43 pm","0:00:00"
"Screen off","06/04/23","7:43:42 pm","0:00:01"
"Screen off (locked)","06/04/23","7:42:57 pm","0:00:45"
"App Usage","06/04/23","7:42:49 pm","0:00:01"
"WhatsApp","06/04/23","7:42:47 pm","0:00:02"
"App Usage","06/04/23","7:38:52 pm","0:03:55"
"Security","06/04/23","7:38:30 pm","0:00:02"
"App Usage","06/04/23","7:36:34 pm","0:01:55"
"WhatsApp","06/04/23","7:36:32 pm","0:00:01"
"System UI","06/04/23","7:36:22 pm","0:00:10"
"WhatsApp","06/04/23","7:36:10 pm","0:00:12"
"Screenshot","06/04/23","7:36:07 pm","0:00:03"
"App Usage","06/04/23","7:35:04 pm","0:01:04"
"Screen on (unlocked)","06/04/23","7:34:34 pm","0:00:28"
"WhatsApp","06/04/23","7:33:55 pm","0:00:40"
"Screen on (locked)","06/04/23","7:33:54 pm","0:00:00"
"Screen off (locked)","06/04/23","7:25:22 pm","0:08:32"
"WhatsApp","06/04/23","7:24:52 pm","0:00:30"
"Screen on (unlocked)","06/04/23","7:24:46 pm","0:00:00"
"Screen off","06/04/23","7:24:45 pm","0:00:01"
"Screen off (locked)","06/04/23","7:10:29 pm","0:14:16"
"Screen on (locked)","06/04/23","7:10:16 pm","0:00:13"
"Screen off (locked)","06/04/23","7:09:58 pm","0:00:17"
"Screen on (locked)","06/04/23","7:09:56 pm","0:00:03"
"Screen off (locked)","06/04/23","7:09:54 pm","0:00:02"
"Screen on (unlocked)","06/04/23","7:09:48 pm","0:00:00"
"Screen off","06/04/23","7:09:48 pm","0:00:00"
"Screen off (locked)","06/04/23","7:09:32 pm","0:00:16"
"Screen on (unlocked)","06/04/23","7:09:16 pm","0:00:00"
"Screen off","06/04/23","7:09:15 pm","0:00:01"
"Screen off (locked)","06/04/23","7:06:24 pm","0:02:51"
"Screen on (locked)","06/04/23","7:06:14 pm","0:00:10"
"Screen off (locked)","06/04/23","7:06:06 pm","0:00:08"
"Screen on (locked)","06/04/23","7:06:03 pm","0:00:02"
"Screen off (locked)","06/04/23","7:06:02 pm","0:00:02"
"JioCinema","06/04/23","7:04:43 pm","0:01:15"
"WhatsApp","06/04/23","7:03:37 pm","0:00:39"
"aha","06/04/23","6:55:51 pm","0:07:41"
"Screen on (unlocked)","06/04/23","6:55:50 pm","0:00:00"
"Screen on (locked)","06/04/23","6:55:50 pm","0:00:00"
"Screen off (locked)","06/04/23","6:55:49 pm","0:00:01"
"Screen on (unlocked)","06/04/23","6:55:42 pm","0:00:00"
"Screen off","06/04/23","6:55:41 pm","0:00:00"
"Screen off (locked)","06/04/23","6:50:22 pm","0:05:19"
"Screen on (locked)","06/04/23","6:50:12 pm","0:00:10"
"Screen off (locked)","06/04/23","6:38:48 pm","0:11:24"
"PhonePe","06/04/23","6:37:55 pm","0:00:53"
"Screen on (unlocked)","06/04/23","6:37:51 pm","0:00:03"
"Phone","06/04/23","6:37:33 pm","0:00:18"
"Screen on (locked)","06/04/23","6:37:33 pm","0:00:00"
"Screen off (locked)","06/04/23","6:37:16 pm","0:00:17"
"Phone","06/04/23","6:36:38 pm","0:00:38"
"Screen on (unlocked)","06/04/23","6:36:35 pm","0:00:00"
"Screen off","06/04/23","6:36:35 pm","0:00:00"
"Screen off (locked)","06/04/23","6:24:03 pm","0:12:31"
"YouTube","06/04/23","6:01:25 pm","0:22:37"
"Phone","06/04/23","6:01:13 pm","0:00:11"
"YouTube","06/04/23","5:44:15 pm","0:16:59"
"Myntra","06/04/23","5:43:13 pm","0:00:51"
"Screen on (unlocked)","06/04/23","5:43:09 pm","0:00:00"
"Screen off","06/04/23","5:43:09 pm","0:00:00"
"Screen off (locked)","06/04/23","5:40:12 pm","0:02:57"
"Screen on (unlocked)","06/04/23","5:36:30 pm","0:03:38"
"Shadow Fight 3","06/04/23","5:36:28 pm","0:00:02"
"Phone","06/04/23","5:35:51 pm","0:00:37"
"Screen on (locked)","06/04/23","5:35:50 pm","0:00:01"
"Screen off (locked)","06/04/23","5:32:11 pm","0:03:39"
"Phone","06/04/23","5:31:00 pm","0:01:12"
"Shadow Fight 3","06/04/23","5:05:13 pm","0:25:47"
"Security","06/04/23","5:05:10 pm","0:00:03"
"Shadow Fight 3","06/04/23","5:03:25 pm","0:01:45"
"WhatsApp","06/04/23","5:03:09 pm","0:00:15"
"Screen on (unlocked)","06/04/23","5:03:05 pm","0:00:00"
"Screen off","06/04/23","5:03:04 pm","0:00:00"
"Screen off (locked)","06/04/23","4:39:24 pm","0:23:40"
"Ola Electric","06/04/23","4:39:07 pm","0:00:02"
"Security","06/04/23","4:39:06 pm","0:00:01"
"Screen on (unlocked)","06/04/23","4:39:06 pm","0:00:00"
"Screen off","06/04/23","4:39:05 pm","0:00:01"
"Screen off (locked)","06/04/23","4:35:52 pm","0:03:14"
"Screen on (locked)","06/04/23","4:35:50 pm","0:00:02"
"Screen off (locked)","06/04/23","4:35:49 pm","0:00:01"
"Screen on (locked)","06/04/23","4:35:47 pm","0:00:02"
"Screen off (locked)","06/04/23","4:35:21 pm","0:00:26"
"Screen on (locked)","06/04/23","4:35:20 pm","0:00:01"
"Screen off (locked)","06/04/23","4:26:32 pm","0:08:48"
"Screen on (locked)","06/04/23","4:26:30 pm","0:00:01"
"Screen off (locked)","06/04/23","3:42:19 pm","0:44:12"
"Security","06/04/23","3:42:18 pm","0:00:00"
"Ola Electric","06/04/23","3:42:01 pm","0:00:18"
"Security","06/04/23","3:41:44 pm","0:00:17"
"WhatsApp","06/04/23","3:41:40 pm","0:00:01"
"Screen on (unlocked)","06/04/23","3:41:40 pm","0:00:00"
"Screen off","06/04/23","3:41:39 pm","0:00:01"
"Screen off (locked)","06/04/23","3:40:55 pm","0:00:44"
"WhatsApp","06/04/23","3:40:24 pm","0:00:31"
"Screen on (unlocked)","06/04/23","3:40:16 pm","0:00:01"
"Screen off","06/04/23","3:40:16 pm","0:00:00"
"Screen off (locked)","06/04/23","3:17:16 pm","0:23:00"
"Myntra","06/04/23","3:15:47 pm","0:01:24"
"Myntra","06/04/23","3:15:42 pm","0:00:01"
"Snapchat","06/04/23","3:14:56 pm","0:00:12"
"Security","06/04/23","3:14:51 pm","0:00:05"
"Screen on (unlocked)","06/04/23","3:14:43 pm","0:00:00"
"Screen off","06/04/23","3:14:42 pm","0:00:01"
"Screen off (locked)","06/04/23","3:07:36 pm","0:07:05"
"WhatsApp","06/04/23","3:05:12 pm","0:02:16"
"Screen on (unlocked)","06/04/23","3:05:11 pm","0:00:00"
"Screen off","06/04/23","3:05:10 pm","0:00:01"
"Screen off (locked)","06/04/23","2:51:01 pm","0:14:09"
"Screen on (unlocked)","06/04/23","2:50:18 pm","0:00:00"
"Screen off","06/04/23","2:50:18 pm","0:00:00"
"Screen off (locked)","06/04/23","2:48:20 pm","0:01:58"
"Snapchat","06/04/23","2:48:07 pm","0:00:10"
"Security","06/04/23","2:48:07 pm","0:00:01"
"Screen on (unlocked)","06/04/23","2:47:50 pm","0:00:00"
"Screen off","06/04/23","2:47:50 pm","0:00:01"
"Screen off (locked)","06/04/23","2:47:03 pm","0:00:47"
"Naukri.com","06/04/23","2:46:05 pm","0:00:55"
"Screen on (unlocked)","06/04/23","2:45:41 pm","0:00:00"
"Screen off","06/04/23","2:45:40 pm","0:00:01"
"Screen off (locked)","06/04/23","2:34:27 pm","0:11:14"
"Screen on (locked)","06/04/23","2:34:25 pm","0:00:01"
"Screen off (locked)","06/04/23","2:32:27 pm","0:01:58"
"Screen on (locked)","06/04/23","2:32:17 pm","0:00:10"
"Screen off (locked)","06/04/23","1:55:02 pm","0:37:15"
"Screen on (locked)","06/04/23","1:55:01 pm","0:00:01"
"Screen off (locked)","06/04/23","1:51:09 pm","0:03:52"
"Screen on (locked)","06/04/23","1:51:06 pm","0:00:03"
"Screen off (locked)","06/04/23","1:50:24 pm","0:00:43"
"YouTube","06/04/23","1:50:19 pm","0:00:02"
"Screen on (unlocked)","06/04/23","1:50:10 pm","0:00:08"
"Security","06/04/23","1:50:10 pm","0:00:00"
"Screen on (locked)","06/04/23","1:50:10 pm","0:00:00"
"Screen off (locked)","06/04/23","1:44:45 pm","0:05:25"
"Snapchat","06/04/23","1:42:58 pm","0:01:47"
"Security","06/04/23","1:42:57 pm","0:00:01"
"Screen on (unlocked)","06/04/23","1:42:55 pm","0:00:00"
"Screen off","06/04/23","1:42:55 pm","0:00:00"
"Screen off (locked)","06/04/23","1:42:33 pm","0:00:22"
"WhatsApp","06/04/23","1:40:41 pm","0:01:14"
"Security","06/04/23","1:40:33 pm","0:00:04"
"Screen on (unlocked)","06/04/23","1:40:33 pm","0:00:00"
"Screen off","06/04/23","1:40:33 pm","0:00:00"
"Screen off (locked)","06/04/23","1:11:04 pm","0:29:28"
"Screen on (locked)","06/04/23","1:10:54 pm","0:00:10"
"Screen off (locked)","06/04/23","1:05:10 pm","0:05:44"
"Security","06/04/23","1:05:10 pm","0:00:00"
"Ola Electric","06/04/23","1:04:52 pm","0:00:18"
"Security","06/04/23","1:04:48 pm","0:00:05"
"Screen on (unlocked)","06/04/23","1:04:44 pm","0:00:00"
"Screen off","06/04/23","1:04:42 pm","0:00:02"
"Screen off (locked)","06/04/23","1:02:56 pm","0:01:46"
"WhatsApp","06/04/23","1:02:11 pm","0:00:45"
"Screen on (unlocked)","06/04/23","1:02:09 pm","0:00:00"
"Screen off","06/04/23","1:02:08 pm","0:00:01"
"Screen off (locked)","06/04/23","1:00:45 pm","0:01:23"
"Screen on (locked)","06/04/23","1:00:34 pm","0:00:10"
"Screen off (locked)","06/04/23","12:59:51 pm","0:00:44"
"Screen on (locked)","06/04/23","12:59:40 pm","0:00:10"
"Screen off (locked)","06/04/23","12:59:28 pm","0:00:13"
"Screen on (locked)","06/04/23","12:59:25 pm","0:00:03"
"Screen off (locked)","06/04/23","12:52:11 pm","0:07:14"
"Myntra","06/04/23","12:51:30 pm","0:00:41"
"Screen on (unlocked)","06/04/23","12:51:30 pm","0:00:00"
"Screen off","06/04/23","12:51:29 pm","0:00:01"
"Screen off (locked)","06/04/23","12:51:27 pm","0:00:02"
"Myntra","06/04/23","12:50:25 pm","0:01:02"
"Screen on (unlocked)","06/04/23","12:50:14 pm","0:00:00"
"Screen off","06/04/23","12:50:13 pm","0:00:01"
"Screen off (locked)","06/04/23","12:44:24 pm","0:05:50"
"Ola Electric","06/04/23","12:44:15 pm","0:00:07"
"Security","06/04/23","12:44:13 pm","0:00:01"
"Naukri.com","06/04/23","12:44:11 pm","0:00:02"
"Screen on (unlocked)","06/04/23","12:44:11 pm","0:00:00"
"Screen off","06/04/23","12:44:10 pm","0:00:01"
"Screen off (locked)","06/04/23","12:33:43 pm","0:10:28"
"Naukri.com","06/04/23","12:33:12 pm","0:00:31"
"Screen on (unlocked)","06/04/23","12:33:08 pm","0:00:00"
"Screen off","06/04/23","12:33:07 pm","0:00:01"
"Screen off (locked)","06/04/23","12:31:30 pm","0:01:37"
"Screen on (locked)","06/04/23","12:31:19 pm","0:00:11"
"Screen off (locked)","06/04/23","12:31:15 pm","0:00:04"
"Gmail","06/04/23","12:29:42 pm","0:01:03"
"Security","06/04/23","12:29:40 pm","0:00:01"
"Mi Doc Viewer (Powered by WPS)","06/04/23","12:29:02 pm","0:00:32"
"File Manager","06/04/23","12:28:55 pm","0:00:07"
"Security","06/04/23","12:28:53 pm","0:00:02"
"HDFC Bank","06/04/23","12:28:41 pm","0:00:07"
"HDFC Bank","06/04/23","12:28:36 pm","0:00:04"
"Screen on (unlocked)","06/04/23","12:25:26 pm","0:03:08"
"Screen on (locked)","06/04/23","12:25:26 pm","0:00:00"
"HDFC Bank","06/04/23","12:24:41 pm","0:00:44"
"GPay","06/04/23","12:24:06 pm","0:00:34"
"PhonePe","06/04/23","12:23:51 pm","0:00:13"
"Screen on (unlocked)","06/04/23","12:23:51 pm","0:00:00"
"Screen off","06/04/23","12:23:51 pm","0:00:01"
"Screen off (locked)","06/04/23","12:23:31 pm","0:00:19"
"PhonePe","06/04/23","12:22:38 pm","0:00:53"
"Messages","06/04/23","12:22:25 pm","0:00:03"
"Screen on (unlocked)","06/04/23","12:22:25 pm","0:00:00"
"Screen off","06/04/23","12:22:24 pm","0:00:01"
"Screen off (locked)","06/04/23","12:22:22 pm","0:00:03"
"Messages","06/04/23","12:21:32 pm","0:00:50"
"WhatsApp","06/04/23","12:21:30 pm","0:00:01"
"Screen on (unlocked)","06/04/23","12:21:30 pm","0:00:00"
"Screen off","06/04/23","12:21:29 pm","0:00:01"
"Screen off (locked)","06/04/23","12:21:22 pm","0:00:07"
"WhatsApp","06/04/23","12:20:32 pm","0:00:50"
"Messages","06/04/23","12:19:42 pm","0:00:48"
"WhatsApp","06/04/23","12:19:33 pm","0:00:08"
"Messages","06/04/23","12:18:53 pm","0:00:19"
"Screen on (unlocked)","06/04/23","12:18:43 pm","0:00:00"
"Screen off","06/04/23","12:18:42 pm","0:00:01"
"Screen off (locked)","06/04/23","12:06:02 pm","0:12:41"
"Screen on (unlocked)","06/04/23","12:05:54 pm","0:00:00"
"Screen off","06/04/23","12:05:54 pm","0:00:00"
"Screen off (locked)","06/04/23","12:05:36 pm","0:00:18"
"Screen on (unlocked)","06/04/23","12:05:35 pm","0:00:00"
"Screen off","06/04/23","12:05:34 pm","0:00:01"
"Screen off (locked)","06/04/23","12:05:26 pm","0:00:08"
"WhatsApp","06/04/23","12:05:20 pm","0:00:06"
"Truecaller","06/04/23","12:05:16 pm","0:00:01"
"WhatsApp","06/04/23","12:05:15 pm","0:00:01"
"Truecaller","06/04/23","12:05:14 pm","0:00:01"
"Screen on (unlocked)","06/04/23","12:05:13 pm","0:00:01"
"Phone","06/04/23","12:04:51 pm","0:00:22"
"Screen on (locked)","06/04/23","12:04:51 pm","0:00:00"
"Screen off (locked)","06/04/23","12:04:49 pm","0:00:01"
"Screen off","06/04/23","12:04:47 pm","0:00:02"
"Screen off (locked)","06/04/23","11:49:53 am","0:14:55"
"Screen on (unlocked)","06/04/23","11:49:40 am","0:00:00"
"Screen off","06/04/23","11:49:40 am","0:00:00"
"Screen off (locked)","06/04/23","11:48:44 am","0:00:56"
"YouTube","06/04/23","11:48:37 am","0:00:07"
"Screen on (unlocked)","06/04/23","11:48:37 am","0:00:00"
"Screen off","06/04/23","11:48:36 am","0:00:01"
"Screen off (locked)","06/04/23","11:37:14 am","0:11:22"
"WhatsApp","06/04/23","11:32:54 am","0:04:20"
"YouTube","06/04/23","11:23:59 am","0:08:54"
"Screen on (unlocked)","06/04/23","11:23:57 am","0:00:00"
"Screen off","06/04/23","11:23:56 am","0:00:01"
"Screen off (locked)","06/04/23","11:17:53 am","0:06:03"
"YouTube","06/04/23","11:12:59 am","0:04:53"
"Truecaller","06/04/23","11:12:51 am","0:00:08"
"YouTube","06/04/23","11:12:51 am","0:00:01"
"Phone","06/04/23","11:11:45 am","0:01:06"
"Screen on (unlocked)","06/04/23","11:11:45 am","0:00:00"
"Screen off","06/04/23","11:11:42 am","0:00:03"
"Screen off (locked)","06/04/23","11:11:40 am","0:00:01"
"YouTube","06/04/23","11:02:37 am","0:09:03"
"Screen on (unlocked)","06/04/23","11:02:37 am","0:00:00"
"Screen off","06/04/23","11:02:37 am","0:00:00"
"Screen off (locked)","06/04/23","10:59:55 am","0:02:42"
"YouTube","06/04/23","10:49:13 am","0:10:42"
"Screen on (unlocked)","06/04/23","10:49:04 am","0:00:00"
"Screen off","06/04/23","10:49:04 am","0:00:00"
"Screen off (locked)","06/04/23","10:43:29 am","0:05:35"
"Gmail","06/04/23","10:42:53 am","0:00:27"
"Security","06/04/23","10:42:52 am","0:00:01"
"Screen on (unlocked)","06/04/23","10:42:39 am","0:00:00"
"Screen off","06/04/23","10:42:39 am","0:00:01"
"Screen off (locked)","06/04/23","10:38:33 am","0:04:06"
"Ola Electric","06/04/23","10:38:11 am","0:00:21"
"Ola Electric","06/04/23","10:37:42 am","0:00:11"
"Ola Electric","06/04/23","10:37:30 am","0:00:10"
"Ola Electric","06/04/23","10:36:52 am","0:00:31"
"Security","06/04/23","10:36:50 am","0:00:02"
"ElectricPe","06/04/23","10:36:25 am","0:00:23"
"Paytm","06/04/23","10:36:12 am","0:00:13"
"Security","06/04/23","10:36:09 am","0:00:01"
"Paytm","06/04/23","10:36:08 am","0:00:01"
"ElectricPe","06/04/23","10:34:49 am","0:01:19"
"Screen on (unlocked)","06/04/23","10:34:46 am","0:00:00"
"Screen off","06/04/23","10:34:45 am","0:00:01"
"Screen off (locked)","06/04/23","10:11:50 am","0:22:55"
"Screen on (locked)","06/04/23","10:11:48 am","0:00:01"
"Screen off (locked)","06/04/23","10:10:47 am","0:01:01"
"PhonePe","06/04/23","10:10:06 am","0:00:31"
"Screen on (unlocked)","06/04/23","10:10:03 am","0:00:00"
"Screen off","06/04/23","10:10:03 am","0:00:00"
"Screen off (locked)","06/04/23","10:07:32 am","0:02:31"
"Screen on (locked)","06/04/23","10:07:31 am","0:00:01"
"Screen off (locked)","06/04/23","9:57:59 am","0:09:32"
"YouTube","06/04/23","9:56:41 am","0:01:18"
"Screen on (unlocked)","06/04/23","9:56:41 am","0:00:00"
"Screen off","06/04/23","9:56:40 am","0:00:01"
"Screen off (locked)","06/04/23","9:55:38 am","0:01:02"
"YouTube","06/04/23","9:54:53 am","0:00:45"
"Instagram","06/04/23","9:24:57 am","0:29:53"
"YouTube","06/04/23","9:24:56 am","0:00:01"
"Instagram","06/04/23","9:11:01 am","0:13:52"
"Security","06/04/23","9:11:00 am","0:00:01"
"Security","06/04/23","9:10:19 am","0:00:01"
"Gallery","06/04/23","9:10:18 am","0:00:01"
"Google","06/04/23","9:10:17 am","0:00:01"
"Security","06/04/23","9:10:13 am","0:00:04"
"Screen on (unlocked)","06/04/23","9:10:13 am","0:00:00"
"Screen off","06/04/23","9:10:12 am","0:00:01"
"Screen off (locked)","06/04/23","9:06:41 am","0:03:31"
"Security","06/04/23","9:06:40 am","0:00:01"
"Google","06/04/23","9:05:40 am","0:01:00"
"Security","06/04/23","9:05:36 am","0:00:04"
"Google","06/04/23","9:05:35 am","0:00:01"
"Gallery","06/04/23","9:05:23 am","0:00:11"
"Security","06/04/23","9:05:23 am","0:00:01"
"Photos","06/04/23","9:04:58 am","0:00:22"
"Security","06/04/23","9:04:56 am","0:00:01"
"WhatsApp","06/04/23","9:01:13 am","0:03:35"
"Screen on (unlocked)","06/04/23","9:01:08 am","0:00:00"
"Screen off","06/04/23","9:01:07 am","0:00:01"
"Screen off (locked)","06/04/23","9:00:08 am","0:00:59"
"Screen on (locked)","06/04/23","8:59:58 am","0:00:10"
"Screen off (locked)","06/04/23","8:59:06 am","0:00:52"
"Screen on (locked)","06/04/23","8:59:00 am","0:00:06"
"Screen off (locked)","06/04/23","8:58:42 am","0:00:17"
"Screen on (locked)","06/04/23","8:58:40 am","0:00:03"
"Screen off (locked)","06/04/23","8:58:21 am","0:00:18"
"Screen on (locked)","06/04/23","8:58:06 am","0:00:15"
"Screen off (locked)","06/04/23","8:55:26 am","0:02:40"
"Instagram","06/04/23","8:50:58 am","0:04:05"
"Myntra","06/04/23","8:49:10 am","0:01:49"
"Instagram","06/04/23","8:46:34 am","0:02:36"
"Security","06/04/23","8:46:32 am","0:00:01"
