"App name","Usage time","Access count"
"Boost","12:50:43","402"
"YouTube Vanced","8:40:45","188"
"Firefox","5:22:17","223"
"YouTube ReVanced","4:37:53","84"
"Maps","3:54:46","46"
"Messages","3:02:33","302"
"Outlook","1:44:21","144"
"Teams","1:13:28","154"
"Zoom","1:04:13","11"
"Discord","0:45:57","102"
"Call","0:40:26","46"
"Clock","0:28:18","76"
"Spotify","0:18:07","65"
"Gmail","0:15:58","55"
"Calculator","0:15:38","33"
"USAA","0:14:54","28"
"Samsung Notes","0:12:28","10"
"Gallery","0:10:37","25"
"Phone","0:06:02","29"
"Vivint","0:05:46","18"
"Wireless emergency alerts","0:05:20","7"
"Camera","0:03:50","21"
"Authenticator","0:03:44","11"
"Device management","0:03:11","10"
"Calendar","0:02:49","5"
"ReVanced Manager","0:02:23","3"
"App Usage","0:02:09","13"
"YouTube","0:01:55","4"
"Drive","0:01:45","3"
"Google Play Store","0:01:24","9"
"Device care","0:01:07","2"
"1Weather","0:01:05","2"
"Authenticator","0:00:57","4"
"Samsung capture","0:00:49","3"
"Permission controller","0:00:43","13"
"Finder","0:00:34","3"
"Package installer","0:00:28","6"
"Settings Suggestions","0:00:24","5"
"Contacts","0:00:16","1"
"AlwaysOnDisplay","0:00:14","1"
"Files","0:00:11","1"
"Google","0:00:11","1"
"Duo Mobile","0:00:10","4"
"Wallpaper and style","0:00:09","1"
"Shazam","0:00:08","1"
"Steam","0:00:07","6"
"Call settings","0:00:06","1"
"Signal","0:00:04","2"
"My Files","0:00:04","1"
"Wi-Fi Calling","0:00:01","1"
"PENUP","0:00:01","1"
"Samsung Keyboard","0:00:00","2"
""
"Date","Usage time"
"4/25/23","2:22:46"
"4/24/23","0:33:35"
"4/23/23","0:18:39"
"4/22/23","3:33:14"
"4/21/23","0:26:33"
"4/20/23","2:33:39"
"4/19/23","1:17:12"
"4/18/23","0:54:01"
"4/17/23","0:57:45"
"4/16/23","0:13:58"
"4/15/23","0:04:32"
"4/14/23","2:22:37"
"4/13/23","2:26:45"
"4/12/23","0:11:47"
"4/11/23","1:14:17"
"4/10/23","0:33:53"
"4/9/23","0:39:09"
"4/8/23","2:17:37"
"4/7/23","4:01:37"
"4/6/23","3:14:39"
"4/5/23","0:47:36"
"4/4/23","0:52:29"
"4/3/23","0:43:11"
"4/2/23","0:43:43"
"4/1/23","2:16:35"
"3/31/23","0:37:00"
"3/30/23","1:21:29"
"3/29/23","0:44:53"
"3/28/23","1:39:26"
"3/27/23","1:37:40"
"3/26/23","0:16:20"
"3/25/23","4:42:48"
""
"Usage history, April 25, 2023 - March 25, 2023"
"Created by App Usage on Tuesday, April 25, 2023, 21:21"
